episode,entropy
0,2.47907070013193
1,2.4810526004204383
2,2.481868963975173
3,2.4821124993837795
4,2.48211460847121
5,2.481794999195979
6,2.481592765221229
7,2.4813801692082333
8,2.4812950904552755
9,2.4812432802640476
10,2.4803871925060568
11,2.480146426420945
12,2.479678374070388
13,2.4798104763031006
14,2.4797083597916822
15,2.479417214026818
16,2.4788980667407694
17,2.479019825275128
18,2.478675365447998
19,2.4781406292548547
20,2.4774891229776235
21,2.4771033983964186
22,2.476237443777231
23,2.4753965047689586
24,2.4748153319725623
25,2.47427329650292
26,2.4737801735217753
27,2.4735660552978516
28,2.473303042925321
29,2.4731511886303243
30,2.4723514226766734
31,2.4721683172079234
32,2.4715643662672777
33,2.4711477756500244
34,2.4709432491889367
35,2.470847019782433
36,2.4705002307891846
37,2.470378380555373
38,2.4702718441302958
39,2.4701315806462216
40,2.470315328011146
41,2.4698588297917294
42,2.468924742478591
43,2.4674819249373217
44,2.466976202451266
45,2.4663128486046424
46,2.464823080943181
47,2.4634157510904164
48,2.461965432533851
49,2.459227818709153
50,2.458023162988516
51,2.455627386386578
52,2.453267189172598
53,2.4510916746579685
54,2.448245543699998
55,2.4462507504683275
56,2.444627285003662
57,2.4412566148317776
58,2.438331365585327
59,2.4333967245542087
60,2.432025505946233
61,2.4296860694885254
62,2.4274218449225793
63,2.4248021565950832
64,2.421001360966609
65,2.4180035407726583
66,2.4145758885603685
67,2.410516280394334
68,2.407382708329421
69,2.4039927079127383
70,2.4021629186776967
71,2.399119395476121
72,2.394011479157668
73,2.390355843764085
74,2.3869746831747203
75,2.3848982590895433
76,2.381209740271935
77,2.3783857272221494
78,2.3768989856426535
79,2.373316471393292
80,2.372879431797908
81,2.3671670143420878
82,2.3682350928966818
83,2.362663984298706
84,2.358587466753446
85,2.350601287988516
86,2.3415376039651723
87,2.3359885949354906
88,2.3259602326613207
89,2.318159525211041
90,2.305939292907715
91,2.3006565204033484
92,2.296157800234281
93,2.287997869344858
94,2.274707610790546
95,2.2741158925569973
96,2.267388637249286
97,2.2593461183401256
98,2.2489605316748986
99,2.2380581085498514
100,2.2336316658900333
101,2.223580213693472
102,2.217796802520752
103,2.2099887407743015
104,2.212070079950186
105,2.204402208328247
106,2.2001629727227345
107,2.1964785685906043
108,2.1901080975165734
109,2.185104461816641
110,2.174416890511146
111,2.1575833834134617
112,2.1509936222663293
113,2.1468008848337026
114,2.142735169484065
115,2.1362421145805945
116,2.131523169004
117,2.1322630735544057
118,2.123665167735173
119,2.1310370702009935
120,2.12230214705834
121,2.1312673275287333
122,2.1310222699091983
123,2.1328308765704813
124,2.132096217228816
125,2.1337892092191257
126,2.1279627543229322
127,2.127967486014733
128,2.138446697821984
129,2.1448752880096436
130,2.148785957923302
131,2.15473749087407
132,2.161056536894578
133,2.1694326400756836
134,2.169698183353131
135,2.1730350164266734
136,2.1721303462982178
137,2.167089608999399
138,2.1711516747107873
139,2.1755606761345496
140,2.1772867166079006
141,2.191474199295044
142,2.198626243151151
143,2.2038180644695577
144,2.212949881186852
145,2.2178392043480506
146,2.221096002138578
147,2.2173626606280985
148,2.2221584686866174
149,2.2256303016956034
150,2.2312046747941237
151,2.236855360177847
152,2.2313297986984253
153,2.2490124152256894
154,2.239188230954684
155,2.249524171535785
156,2.24337284381573
157,2.2459308367509108
158,2.237040556394137
159,2.2430005623744083
160,2.2408459920149584
161,2.234676379423875
162,2.2375236474550686
163,2.2285396319169264
164,2.2270855536827674
165,2.2155389969165507
166,2.2095937728881836
167,2.209951822574322
168,2.195136172430856
169,2.204315185546875
170,2.201908680108877
171,2.2000383046957164
172,2.188478158070491
173,2.1911583680372972
174,2.185083664380587
175,2.178640787418072
176,2.179721135359544
177,2.183233151069054
178,2.1950148068941555
179,2.204937384678767
180,2.215399063550509
181,2.2193283301133375
182,2.2254255368159366
183,2.240347752204308
184,2.2568470514737644
185,2.2591450214385986
186,2.2684690952301025
187,2.2731804847717285
188,2.2741725811591516
189,2.283486237892738
190,2.2850197095137377
191,2.2922073144179125
192,2.296795514913706
193,2.299514733828031
194,2.300618520149818
195,2.290909903390067
196,2.2960641934321475
197,2.293343158868643
198,2.2921797128824086
199,2.285746372663058
200,2.289243166263287
201,2.286073556313148
202,2.281801994030292
203,2.2875255071199856
204,2.287586835714487
205,2.288603654274574
206,2.2890833157759447
207,2.2932335230020375
208,2.2948325047126183
209,2.298475980758667
210,2.3035141137930064
211,2.305067044038039
212,2.3145307210775523
213,2.320628386277419
214,2.3258041051717906
215,2.3237055448385386
216,2.3321746862851658
217,2.3314474729391246
218,2.3301651844611535
219,2.33308953505296
220,2.335611288364117
221,2.3382315085484433
222,2.342797957933866
223,2.348427515763503
224,2.3509485171391415
225,2.357481002807617
226,2.360679919903095
227,2.364074101814857
228,2.3639993851001444
229,2.367172442949735
230,2.3689870100754957
231,2.3680716844705434
232,2.3676401468423696
233,2.3659144181471605
234,2.3646230147435117
235,2.364000888971182
236,2.363209834465614
237,2.359509963255662
238,2.3578229684096117
239,2.3555141045497012
240,2.35034913283128
241,2.351873984703651
242,2.349286537904006
243,2.347664136153001
244,2.3447330548213077
245,2.346780226780818
246,2.346192561663114
247,2.344777015539316
248,2.3421650666456957
249,2.3392950021303616
250,2.3372276562910814
251,2.3359984434567966
252,2.335469759427584
253,2.3362531111790585
254,2.3376535452329197
255,2.340091686982375
256,2.3411551989041843
257,2.341947445502648
258,2.342873078126174
259,2.344572507418119
260,2.3444798359504113
261,2.345424175262451
262,2.345459607931284
263,2.3456565600175123
264,2.347331798993624
265,2.347707675053523
266,2.3480107600872335
267,2.3498477935791016
268,2.3511221959040713
269,2.353798902951754
270,2.3554800840524526
271,2.357697065059955
272,2.360114042575543
273,2.3644451728233924
274,2.3660995410038876
275,2.3681049897120547
276,2.3706530057466946
277,2.3729536900153527
278,2.372626249606793
279,2.3746461318089414
280,2.374257986362164
281,2.37559489103464
282,2.3757222982553334
283,2.3754389102642355
284,2.3754687309265137
285,2.375121593475342
286,2.374680995941162
287,2.373366796053373
288,2.374033579459557
289,2.373233593427218
290,2.373793913767888
291,2.3740989978496847
292,2.37317679478572
293,2.374161775295551
294,2.3730525970458984
295,2.3725649393521824
296,2.3708482522230883
297,2.371162084432749
298,2.3686839067018948
299,2.36528990818904
300,2.3669179402864895
301,2.3683583553020773
302,2.3676361120664158
303,2.3687882056603065
304,2.365595744206355
305,2.362335883654081
306,2.3624918277447042
307,2.3603030351492076
308,2.360452706997211
309,2.358501360966609
310,2.3601670815394473
311,2.360828766456017
312,2.3606992684877834
313,2.3595463129190297
314,2.360045102926401
315,2.3594759977780857
316,2.358812662271353
317,2.3564007098858175
318,2.3543575360224795
319,2.3528507306025577
320,2.3507213042332578
321,2.348936466070322
322,2.345843425163856
323,2.343302635046152
324,2.341864145719088
325,2.3395701188307543
326,2.3382193125211277
327,2.3375407732450046
328,2.3389469476846547
329,2.3366537277515116
330,2.337560066810021
331,2.3367236027350793
332,2.3346670407515306
333,2.3340570009671726
334,2.334756686137273
335,2.3340272903442383
336,2.3341767971332255
337,2.3355234953073354
338,2.3374135677631083
339,2.337702677800105
340,2.3371391663184533
341,2.3384116612947903
342,2.3385173907646766
343,2.3391113648047814
344,2.3404713777395396
345,2.340155308063214
346,2.3393912131969747
347,2.3372738177959738
348,2.336059882090642
349,2.3359532906458926
350,2.333361644011277
351,2.3342610689309926
352,2.336155652999878
353,2.3353672394385705
354,2.3361564782949595
355,2.336255440345177
356,2.3387340032137356
357,2.340188301526583
358,2.3407181042891283
359,2.3406202976520243
360,2.3411530405282974
361,2.34441562799307
362,2.345401635536781
363,2.3460335364708533
364,2.3474400777083178
365,2.351229484264667
366,2.3508975689227762
367,2.353242378968459
368,2.354576826095581
369,2.357457784505991
370,2.3580163625570445
371,2.360463564212506
372,2.3620041883908787
373,2.363048241688655
374,2.3640695351820726
375,2.365907760766836
376,2.366042265525231
377,2.3671339658590465
378,2.3677653899559608
379,2.3708928364973803
380,2.371657316501324
381,2.372097473878127
382,2.371845392080454
383,2.3714982729691725
384,2.3694884593670187
385,2.368662118911743
386,2.368587934053861
387,2.3660938006180983
388,2.3665595054626465
389,2.365386284314669
390,2.3648625887357273
391,2.3640987139481764
392,2.364367228287917
393,2.364629488724929
394,2.366128628070538
395,2.367725684092595
396,2.3692601460676928
397,2.3691857227912316
398,2.3716500905843882
399,2.373590561059805
400,2.3751051976130557
401,2.3763220493610087
402,2.3764271552746115
403,2.376813815190242
404,2.376774182686439
405,2.377195009818444
406,2.3789393718426046
407,2.379476492221539
408,2.3809887629288893
409,2.3824470960176907
410,2.382696903668917
411,2.384988601391132
412,2.384821341587947
413,2.386484989753136
414,2.3863790218646708
415,2.3873939514160156
416,2.3889054151681752
417,2.389845994802622
418,2.3903602820176344
419,2.3925084334153395
420,2.3932783970466027
421,2.394726092998798
422,2.3949853640336256
423,2.396384385915903
424,2.395423357303326
425,2.3964650630950928
426,2.3948702078599196
427,2.396209790156438
428,2.3962393357203555
429,2.3959569380833554
430,2.395333253420316
431,2.3950831706707296
432,2.3951145318838267
433,2.395680464231051
434,2.3957209770496073
435,2.3969819362346945
436,2.397669553756714
437,2.397057441564707
438,2.395149597754845
439,2.3952258917001576
440,2.395159226197463
441,2.3939652626331034
442,2.3931551529810977
443,2.3934867015251746
444,2.3923254013061523
445,2.3918272898747373
446,2.3921155562767615
447,2.392048689035269
448,2.390732611928667
449,2.3900762521303616
450,2.3888062697190504
451,2.3889148968916674
452,2.3878506880540113
453,2.387242610637958
454,2.3867334585923414
455,2.3867460764371433
456,2.387169966330895
457,2.3868793707627516
458,2.3881092621729922
459,2.3884443503159742
460,2.388031317637517
461,2.3887860224797177
462,2.390437199519231
463,2.3897846845480113
464,2.3915108167208157
465,2.3916313648223877
466,2.3919750910538893
467,2.392567964700552
468,2.390850250537579
469,2.391911341593816
470,2.3912369287931003
471,2.3908251432272105
472,2.390996767924382
473,2.3913938265580397
474,2.392485288473276
475,2.394952792387742
476,2.395685764459463
477,2.396935536311223
478,2.3963616627913256
479,2.395392124469464
480,2.3949457865494947
481,2.3943996796241174
482,2.3915398671076846
483,2.3913619701678934
484,2.3903870032383847
485,2.3902422281411977
486,2.3889455795288086
487,2.3876073910639835
488,2.3864959753476658
489,2.386229386696449
490,2.385367228434636
491,2.385160152728741
492,2.3849444205944357
493,2.382529148688683
494,2.3822918121631327
495,2.383417477974525
496,2.383808025946984
497,2.383547929617075
498,2.384611441538884
499,2.385592900789701
500,2.3848829086010275
501,2.3853881175701437
502,2.3857542184682994
503,2.3850779166588416
504,2.3836456812345066
505,2.381241651681753
506,2.3809846364534817
507,2.3784922636472263
508,2.376424789428711
509,2.374144224020151
510,2.3719512682694655
511,2.371441199229314
512,2.3703991999992957
513,2.3707997432121863
514,2.371045259328989
515,2.370907563429612
516,2.3700106694148135
517,2.3705873672778788
518,2.3697006702423096
519,2.3712044679201565
520,2.3710016837486854
521,2.3706795619084287
522,2.369524442232572
523,2.3704795103806715
524,2.3696083472325253
525,2.369978959743793
526,2.3699278831481934
527,2.3696123453286977
528,2.3672486818753757
529,2.3663945564856896
530,2.364214530357948
531,2.3636365853823147
532,2.3618332055898814
533,2.3590033787947435
534,2.358744951394888
535,2.355530335352971
536,2.3546209518726053
537,2.3532218566307654
538,2.351172373845027
539,2.3488208330594578
540,2.3461309579702525
541,2.34546369772691
542,2.342222727262057
543,2.3429890412550707
544,2.341291464292086
545,2.3404968151679406
546,2.3385624335362363
547,2.3372550377478967
548,2.335717806449303
549,2.332233979151799
550,2.3334426329686093
551,2.334550674145038
552,2.3311236454890323
553,2.331427574157715
554,2.330917468437782
555,2.3272457122802734
556,2.3253124493819017
557,2.324624410042396
558,2.3234102175785947
559,2.3222778026874247
560,2.318595317693857
561,2.3169570702772875
562,2.3162428599137526
563,2.3116220144125132
564,2.307283346469586
565,2.3045291900634766
566,2.298947499348567
567,2.2969310100261984
568,2.2949808010688195
569,2.2946174694941592
570,2.292296446286715
571,2.2925796508789062
572,2.29399297787593
573,2.2936327640826883
574,2.294989879314716
575,2.2970979580512414
576,2.2979570168715258
577,2.2996322375077467
578,2.301035917722262
579,2.299306576068585
580,2.2972886378948507
581,2.2936714245722842
582,2.2876470272357645
583,2.288363970243014
584,2.2874955580784726
585,2.287812563089224
586,2.2854677530435414
587,2.282664390710684
588,2.2867279602931094
589,2.286505992595966
590,2.284974758441632
591,2.2795199064108043
592,2.280990637265719
593,2.2796639845921445
594,2.2777278973506045
595,2.275317668914795
596,2.27052169579726
597,2.2676718418414774
598,2.2665682389185977
599,2.2644096337831936
600,2.257311197427603
601,2.250311943200918
602,2.244170280603262
603,2.2402722101945143
604,2.2318921089172363
605,2.2297189235687256
606,2.218521338242751
607,2.214569770372831
608,2.2088723549476037
609,2.2095286479363074
610,2.2031134642087498
611,2.206564022944524
612,2.208095678916344
613,2.2044622898101807
614,2.202544542459341
615,2.199105794613178
616,2.1969793026263895
617,2.196816224318284
618,2.197145076898428
619,2.1953782668480506
620,2.1953127750983605
621,2.202947891675509
622,2.2085423102745643
623,2.2123310565948486
624,2.2105594965127797
625,2.214813525860126
626,2.2134375205406775
627,2.2193275965177097
628,2.2274892330169678
629,2.23187334720905
630,2.2336821372692404
631,2.239042410483727
632,2.237319726210374
633,2.2394145268660326
634,2.2354418681218076
635,2.236179131727952
636,2.2367556278522196
637,2.233302281453059
638,2.229569600178645
639,2.2240648453052225
640,2.22465234536391
641,2.2215894735776462
642,2.218224818889911
643,2.211988632495587
644,2.2110971304086537
645,2.207847026678232
646,2.2050473873431864
647,2.2040139711820164
648,2.202219742995042
649,2.201445671228262
650,2.2001041999230018
651,2.1998357589428243
652,2.1986436477074256
653,2.1990597614875207
654,2.1981010253612814
655,2.1934377596928525
656,2.191128657414363
657,2.187299710053664
658,2.1867924286768985
659,2.1865015580103946
660,2.1866443707392764
661,2.1841411407177267
662,2.1809968764965353
663,2.1795440637148342
664,2.18488177886376
665,2.1869158928210917
666,2.187773814568153
667,2.189798960318932
668,2.189421323629526
669,2.190205794114333
670,2.1910256422483005
671,2.193631263879629
672,2.197956525362455
673,2.2030147038973293
674,2.2030321084536038
675,2.2047274662898135
676,2.2092124682206373
677,2.212304262014536
678,2.2177458909841685
679,2.218478019420917
680,2.218516569871169
681,2.222301904971783
682,2.2219364643096924
683,2.2215441923875074
684,2.2240057725172777
685,2.217171595646785
686,2.2200037149282603
687,2.2174297112684984
688,2.214465067936824
689,2.2143013660724344
690,2.213804758512057
691,2.214336266884437
692,2.2132204312544603
693,2.208142042160034
694,2.2091079308436465
695,2.2049190998077393
696,2.205836057662964
697,2.204305282005897
698,2.1981952373798075
699,2.1867808195260854
700,2.1900575711176944
701,2.1849374220921445
702,2.1775379180908203
703,2.174596804838914
704,2.1744168354914737
705,2.174904126387376
706,2.1688637550060568
707,2.164266898081853
708,2.1626379673297587
709,2.163693299660316
710,2.1628925066727858
711,2.1699539514688344
712,2.1663203606238732
713,2.1717603023235617
714,2.1733083174778867
715,2.1811128029456506
716,2.182374202288114
717,2.1763347662412205
718,2.1804320262028623
719,2.1728136722858133
720,2.1688723930945764
721,2.1748487032376804
722,2.181980848312378
723,2.1767166761251597
724,2.1824531188377967
725,2.176462466900165
726,2.17059797507066
727,2.164545627740713
728,2.1668451382563663
729,2.1646695687220645
730,2.1502380004295936
731,2.146244214131282
732,2.145672633097722
733,2.135578155517578
734,2.121088358072134
735,2.1185838259183445
736,2.1079567028925967
737,2.1031124408428488
738,2.094086316915659
739,2.10338071676401
740,2.1026111932901235
741,2.0976864924797645
742,2.1062729908869815
743,2.113752786929791
744,2.124745717415443
745,2.1265804951007548
746,2.137114616540762
747,2.145331181012667
748,2.14804377922645
749,2.1476675363687368
750,2.157429658449613
751,2.1571455735426683
752,2.1570665469536414
753,2.161729885981633
754,2.1548511798565206
755,2.166460257310134
756,2.171750857279851
757,2.178179117349478
758,2.183063342021062
759,2.1927518661205587
760,2.196772575378418
761,2.203502343251155
762,2.206894746193519
763,2.214470863342285
764,2.2205421190995436
765,2.2178848339961124
766,2.228403403208806
767,2.227588855303251
768,2.2182997190035305
769,2.2296577862330844
770,2.225218112652118
771,2.220461808718168
772,2.2351392049055834
773,2.225739497404832
774,2.2369548174051137
775,2.233334724719708
776,2.238948730322031
777,2.2377503101642313
778,2.245104422936073
779,2.2582336389101467
780,2.2581450022183933
781,2.262570913021381
782,2.265361730869
783,2.2708396361424374
784,2.28201116834368
785,2.2707118804638204
786,2.272849358045138
787,2.278061866760254
788,2.276648924900935
789,2.2763570088606615
790,2.2684930654672475
791,2.2667605693523702
792,2.2670756119948168
793,2.26731171974769
794,2.2629766647632303
795,2.2625527748694787
796,2.2622583279242883
797,2.269589222394503
798,2.272704381209153
799,2.2784608144026537
800,2.2814649618588962
801,2.294428036763118
802,2.29539601619427
803,2.3044512822077823
804,2.307264566421509
805,2.3114393674410305
806,2.3146886825561523
807,2.317442637223464
808,2.3142835727104774
809,2.3180520167717567
810,2.317975557767428
811,2.3286510614248424
812,2.3236261147719164
813,2.3311978237969533
814,2.3244296587430515
815,2.3312047995053806
816,2.3317240935105543
817,2.3378740090590258
818,2.332702324940608
819,2.3414391370920034
820,2.339408067556528
821,2.342726652438824
822,2.347154837388259
823,2.3488391179304857
824,2.3537876239189734
825,2.357546201119056
826,2.3534476573650656
827,2.355190167060265
828,2.353268018135658
829,2.3547815542954664
830,2.3597523065713735
831,2.3523298593667836
832,2.3543933905087986
833,2.3542538422804613
834,2.355403111531184
835,2.3577718367943397
836,2.3575057983398438
837,2.3618402664478007
838,2.3589815359849196
839,2.359914963061993
840,2.3624150386223426
841,2.3532498066241923
842,2.3610236644744873
843,2.356248213694646
844,2.3555877208709717
845,2.354863955424382
846,2.3575402956742506
847,2.356422332616953
848,2.3557260586665225
849,2.3504130290104794
850,2.345206334040715
851,2.3416723288022556
852,2.339573309971736
853,2.3375631662515493
854,2.3353469921992374
855,2.3356145528646617
856,2.340880650740403
857,2.335551060163058
858,2.3346851422236514
859,2.328901621011587
860,2.3357844719519982
861,2.338496886766874
862,2.3393646203554592
863,2.340016566790067
864,2.339538885996892
865,2.3414101050450253
866,2.343053395931537
867,2.3466523243830752
868,2.346084558046781
869,2.3467416029710035
870,2.347998857498169
871,2.3502835493821363
872,2.3479005373441257
873,2.3492015508505015
874,2.3468309549184947
875,2.3454898504110484
876,2.345517341907208
877,2.345312210229727
878,2.3438666417048526
879,2.348021617302528
880,2.3386464485755334
881,2.3389738339644213
882,2.3345571664663463
883,2.3321184561802792
884,2.328831195831299
885,2.328427113019503
886,2.3256102892068715
887,2.3260240738208475
888,2.3249315665318417
889,2.3259462393247166
890,2.3271963046147275
891,2.3268588139460635
892,2.328847573353694
893,2.32939076423645
894,2.329167494407067
895,2.325203308692345
896,2.3301004263070912
897,2.3307756827427792
898,2.3261142510634203
899,2.3244509880359354
900,2.32435419009282
901,2.324240959607638
902,2.325396574460543
903,2.319475320669321
904,2.31617678128756
905,2.3196358497326193
906,2.314379013501681
907,2.312229266533485
908,2.31201355273907
909,2.314100192143367
910,2.3138825526604285
911,2.3116100568037767
912,2.3113822020017185
913,2.313096523284912
914,2.315694130384005
915,2.3200265627640944
916,2.319613053248479
917,2.3277041545281043
918,2.326708536881667
919,2.327546761586116
920,2.329364354793842
921,2.332841891508836
922,2.3339186998514028
923,2.337931046119103
924,2.338351469773513
925,2.34181075829726
926,2.334709277519813
927,2.3474131730886607
928,2.3476759103628306
929,2.349945068359375
930,2.351063691652738
931,2.354757785797119
932,2.3562831511864295
933,2.35905069571275
934,2.357947771365826
935,2.360568303328294
936,2.363915131642268
937,2.361575860243577
938,2.36460280418396
939,2.3644998990572414
940,2.3578473054445706
941,2.360994687447181
942,2.359048366546631
943,2.3554563522338867
944,2.356006457255437
945,2.3518008085397573
946,2.351795086493859
947,2.3506279908693752
948,2.347901124220628
949,2.347291744672335
950,2.349098352285532
951,2.3463700734652004
952,2.346849771646353
953,2.342683168557974
954,2.343015010540302
955,2.341223514997042
956,2.3375552617586575
957,2.3378209517552304
958,2.3375791036165676
959,2.341897891117976
960,2.3424803477067213
961,2.346690929852999
962,2.344620392872737
963,2.347911156140841
964,2.350511074066162
965,2.350242541386531
966,2.3545242089491625
967,2.3570248163663425
968,2.36069838817303
969,2.3581189925854025
970,2.3603244928213267
971,2.3628964790931115
972,2.360617784353403
973,2.362973745052631
974,2.364561227651743
975,2.3646738529205322
976,2.3614807312305155
977,2.3649963232187123
978,2.367330019290631
979,2.3630568247575026
980,2.3691765711857724
981,2.3702728198124814
982,2.370545717386099
983,2.371806346453153
984,2.372992515563965
985,2.3710128160623403
986,2.374688148498535
987,2.376725728695209
988,2.3783806287325344
989,2.3790546380556545
990,2.3783728892986593
991,2.382370710372925
992,2.384485263090867
993,2.385385586665227
994,2.3860361392681417
995,2.385498597071721
996,2.3839050072890062
997,2.38591716839717
998,2.3850274636195254
999,2.3835560908684363
1000,2.3839548367720385
1001,2.3856044365809512
1002,2.3854032296400804
1003,2.3871100682478685
1004,2.3897540752704325
1005,2.38948917388916
1006,2.392144258205707
1007,2.390895513387827
1008,2.3929350742926965
1009,2.3939046126145582
1010,2.3960051903357873
1011,2.3945742020240197
1012,2.393667166049664
1013,2.3928556625659647
1014,2.3960662805117092
1015,2.397023182648879
1016,2.3978033249194803
1017,2.3962660752809963
1018,2.396315703025231
1019,2.3975231097294736
1020,2.3974458437699537
1021,2.394534789598905
1022,2.3938172230353723
1023,2.3923437228569617
1024,2.391556373009315
1025,2.390497372700618
1026,2.3891963408543515
1027,2.3896577541644755
1028,2.389792405641996
1029,2.3902643643892727
1030,2.3889559232271633
1031,2.388914566773635
1032,2.388691388643705
1033,2.3897443001086893
1034,2.3896002219273496
1035,2.3911035427680383
1036,2.3888691938840427
1037,2.3872770896324744
1038,2.386528968811035
1039,2.3862586388221154
1040,2.386254805784959
1041,2.3872218682215762
1042,2.3881087669959435
1043,2.390005350112915
1044,2.389797027294452
1045,2.3863293941204367
1046,2.389082908630371
1047,2.3858835697174072
1048,2.3875776621011586
1049,2.385747139270489
1050,2.384316847874568
1051,2.384006775342501
1052,2.3850543865790734
1053,2.3828166081355167
1054,2.3827695479759803
1055,2.3838723439436693
1056,2.38391925738408
1057,2.3842332729926476
1058,2.3850590082315297
1059,2.3860975962418776
1060,2.384923898256742
1061,2.3875631369077244
1062,2.386783471474281
1063,2.3884939413804274
1064,2.3861795388735256
1065,2.3882788694821873
1066,2.3867150453420787
1067,2.388205124781682
1068,2.3875011847569394
1069,2.3887466283944936
1070,2.3898834815392127
1071,2.3911716021024265
1072,2.393252867918748
1073,2.391619774011465
1074,2.392408774449275
1075,2.394539557970487
1076,2.396193210895245
1077,2.39536347756019
1078,2.397316419161283
1079,2.3957785826462965
1080,2.395482191672692
1081,2.3957929611206055
1082,2.3943902529202976
1083,2.394106149673462
1084,2.393936505684486
1085,2.391560462804941
1086,2.3913582471700816
1087,2.3894691467285156
1088,2.38638476225046
1089,2.384263093654926
1090,2.3825514499957743
1091,2.3810846438774695
1092,2.3842770136319675
1093,2.376159594609187
1094,2.3749479880699744
1095,2.3755282255319448
1096,2.375662711950449
1097,2.375439607180082
1098,2.374052176108727
1099,2.3764951045696554
1100,2.3749569195967455
1101,2.3753946194281945
1102,2.373305779237014
1103,2.3730927980863132
1104,2.3740037037776065
1105,2.371230437205388
1106,2.3685210851522593
1107,2.3691791204305797
1108,2.368505221146804
1109,2.368148308533889
1110,2.3671095187847433
1111,2.3650722136864295
1112,2.361662222788884
1113,2.361387711304885
1114,2.366601962309617
1115,2.3665637969970703
1116,2.3656479945549598
1117,2.3707090524526744
1118,2.3722008558420034
1119,2.374157006923969
1120,2.3753839089320254
1121,2.379446451480572
1122,2.380152005415696
1123,2.380496593622061
1124,2.3829299303201528
1125,2.38109643642719
1126,2.3819572375370908
1127,2.383489938882681
1128,2.3816972695864163
1129,2.3837055426377516
1130,2.381599884766799
1131,2.383472644365751
1132,2.381246750171368
1133,2.3807616784022403
1134,2.3810520538916955
1135,2.381367536691519
1136,2.379211297402015
1137,2.382194152245155
1138,2.3826293761913595
1139,2.3806524093334493
1140,2.380306262236375
1141,2.3822632202735314
1142,2.3797910580268273
1143,2.3809474798349233
1144,2.3843291172614465
1145,2.380922262485211
1146,2.3810356763693004
1147,2.3807602478907657
1148,2.379012107849121
1149,2.379845142364502
1150,2.380840704991267
1151,2.380365114945632
1152,2.3796976713033824
1153,2.3771946246807394
1154,2.3775302263406606
1155,2.3751437847430887
1156,2.373973351258498
1157,2.371016080562885
1158,2.3689157962799072
1159,2.3668124859149637
1160,2.367241437618549
1161,2.3639315275045543
1162,2.364947190651527
1163,2.363055394246028
1164,2.362520327934852
1165,2.364694045140193
1166,2.366707123242892
1167,2.364257519061749
1168,2.3665982576516957
1169,2.3686796701871433
