episode,entropy
0,2.4756179589491625
1,2.474369470889752
2,2.47524617268489
3,2.47620912698599
4,2.476855516433716
5,2.4777102653796854
6,2.4784694268153262
7,2.479037596629216
8,2.4790028975560117
9,2.4788861091320333
10,2.478549920595609
11,2.4777529606452355
12,2.477055384562566
13,2.477444263604971
14,2.4763563046088586
15,2.476079830756554
16,2.4757740314190206
17,2.4740744737478404
18,2.4731319500849795
19,2.472682164265559
20,2.4713208858783426
21,2.4704462381509633
22,2.470152634840745
23,2.4694962318126974
24,2.468968152999878
25,2.4680970448714037
26,2.4671926498413086
27,2.4662077610309305
28,2.464857431558462
29,2.4634423072521505
30,2.4609281649956336
31,2.4596589528597317
32,2.4574149388533373
33,2.455655629818256
34,2.4526571310483494
35,2.450297942528358
36,2.4470777694995585
37,2.4470741198613095
38,2.4442818531623254
39,2.4407568528101993
40,2.4384267146770773
41,2.4350197315216064
42,2.4328686457413893
43,2.429887753266555
44,2.4264451357034535
45,2.423909700833834
46,2.420887745343722
47,2.4174885199620175
48,2.4123356892512393
49,2.4084778932424693
50,2.4045570446894717
51,2.402849270747258
52,2.397819390663734
53,2.393420989696796
54,2.385189624933096
55,2.380390552374033
56,2.3747192162733812
57,2.3664671090932994
58,2.364563171680157
59,2.361120810875526
60,2.3586936547205997
61,2.355216301404513
62,2.3495884308448205
63,2.342093064234807
64,2.3399744767409105
65,2.339780404017522
66,2.341637739768395
67,2.3409611995403585
68,2.3434628523313084
69,2.344570141572219
70,2.347539021418645
71,2.3469971143282375
72,2.348587604669424
73,2.347541167185857
74,2.351108881143423
75,2.3538164909069357
76,2.359864143224863
77,2.361291005061223
78,2.3655692430642934
79,2.370281622960017
80,2.375151890974778
81,2.376032150708712
82,2.375032534966102
83,2.3745748813335714
84,2.3729291512415958
85,2.371115354391245
86,2.3736203817220836
87,2.3736510276794434
88,2.3727973241072435
89,2.3727970673487735
90,2.374231375180758
91,2.373980687214778
92,2.3759248623481164
93,2.379000737116887
94,2.3804159531226525
95,2.3818948635688195
96,2.384850098536565
97,2.3887967329758863
98,2.391921795331515
99,2.3922230830559363
100,2.396581374681913
101,2.3986932314359226
102,2.4015057270343485
103,2.4035082963796763
104,2.4066415383265567
105,2.4104938140282264
106,2.4102883338928223
107,2.4107828873854418
108,2.4129969890301046
109,2.4135004740494947
110,2.4134614284221945
111,2.4158362608689528
112,2.4169558928563046
113,2.4179776998666616
114,2.4181875999157247
115,2.4194024892953725
116,2.420803711964534
117,2.4224302218510556
118,2.423324841719407
119,2.425854903001052
120,2.4232093004079966
121,2.4235485333662767
122,2.422916137255155
