episode,entropy
0,2.481083099658673
1,2.4799215610210714
2,2.4781525135040283
3,2.475334259179922
4,2.472944296323336
5,2.470049729714027
6,2.467564344406128
7,2.4651747666872463
8,2.461931118598351
9,2.460080550267146
10,2.457669789974506
11,2.4544563110058126
12,2.451797136893639
13,2.447530012864333
14,2.4443007432497463
15,2.4393998292776256
16,2.435527508075421
17,2.4320088166456957
18,2.4283234706291785
19,2.427597999572754
20,2.4266269573798547
21,2.426108488669762
22,2.4230537047752967
23,2.4220836529364953
24,2.4206657776465783
25,2.419314586199247
26,2.4174494559948263
27,2.4190437426933875
28,2.4198600695683408
29,2.420331973295945
30,2.421400106870211
31,2.422275048035842
32,2.4226057529449463
33,2.4243890138772817
34,2.4262566566467285
35,2.4268853114201474
36,2.4297024653508115
37,2.431274047264686
38,2.4337875292851376
39,2.4362135850466213
40,2.438221729718722
41,2.4397644446446347
42,2.4403240313896766
43,2.441503781538743
44,2.4414687890272875
45,2.4430963809673605
46,2.443727731704712
47,2.4445070303403416
48,2.4454709933354306
49,2.446398753386277
50,2.446010314501249
51,2.445047506919274
52,2.444010624518761
53,2.444309803155752
54,2.4444390076857347
55,2.4443262173579288
56,2.4437446227440467
57,2.444648412557749
58,2.443463545579177
59,2.443141845556406
60,2.442343913591825
61,2.441627814219548
62,2.440940288396982
63,2.439244508743286
64,2.4373186184809756
65,2.436172522031344
66,2.433346381554237
67,2.430593417241023
68,2.426947153531588
69,2.4261301847604604
70,2.4237596071683445
71,2.4194949040046105
72,2.4143602664654074
73,2.408255173609807
74,2.4037023874429555
75,2.3954903345841627
76,2.3905592331519494
77,2.3878557682037354
78,2.3829262256622314
79,2.375068921309251
80,2.3677246937384973
81,2.3624472251305213
82,2.3564465045928955
83,2.349494769023015
84,2.3426428758181057
85,2.337005615234375
86,2.3320892407343936
87,2.3274046641129713
88,2.3253808204944315
89,2.3266758368565488
90,2.3281760949354906
91,2.330306731737577
92,2.3311164379119873
93,2.3311030314518857
94,2.3276954614199123
