episode,entropy
0,2.4739460945129395
1,2.474478941697341
2,2.4750768771538367
3,2.472472851092999
4,2.4690652077014628
5,2.4664725890526404
6,2.4622222827031064
7,2.459151634803185
8,2.4527273728297305
9,2.448048554933988
10,2.4419699082007775
11,2.4390523433685303
12,2.436989802580613
13,2.433928709763747
14,2.4324128260979285
15,2.434106991841243
16,2.4334316070263204
17,2.4324087363023024
18,2.4317936530480018
19,2.429169306388268
20,2.4254353046417236
21,2.423718654192411
22,2.4210202510540304
23,2.4156283231881948
24,2.4142395716447096
25,2.4104461669921875
26,2.406884486858661
27,2.4031482476454515
28,2.3987496082599344
29,2.393244559948261
30,2.3887171745300293
31,2.382778681241549
32,2.375564831953782
33,2.3702569558070254
34,2.363524693709153
35,2.357997307410607
36,2.354569141681378
37,2.348104843726525
38,2.3407799097207875
39,2.3346101320706882
40,2.326380729675293
41,2.3200859473301816
42,2.317570136143611
43,2.314345653240497
44,2.3128199944129357
45,2.3072208991417518
46,2.312322341478788
47,2.308381667503944
48,2.305911761063796
49,2.3067692059736986
50,2.3032030692467322
51,2.2931184401878943
52,2.29030992434575
53,2.2898668692662167
54,2.2776504113123965
55,2.269021621117225
56,2.2584177530728855
57,2.2470338894770694
58,2.24027890425462
59,2.2360165485968957
60,2.245417778308575
61,2.244355110021738
62,2.242385149002075
63,2.2360690373640795
64,2.238414764404297
65,2.2221302802746115
66,2.221836988742535
67,2.212612482217642
68,2.1985344886779785
69,2.181009732759916
70,2.1699674129486084
71,2.1567210600926328
72,2.152272206086379
73,2.1368173452524037
74,2.1296833661886363
75,2.122447105554434
76,2.1263563449566183
77,2.130520123701829
78,2.144673604231614
79,2.1523136725792518
80,2.169708196933453
81,2.177483852093036
82,2.1758074577038107
83,2.1754074830275316
84,2.1834692588219275
85,2.176816536830022
86,2.1846338235414944
87,2.1872471479269175
88,2.189766186934251
89,2.192609218450693
90,2.192995364849384
91,2.1917049701397238
92,2.191639313331017
93,2.18070330619812
94,2.1778770776895375
95,2.1748814216026893
96,2.169266242247361
97,2.1678970593672533
98,2.1648822014148417
99,2.1563506493201623
100,2.142325621384841
101,2.131751922460703
102,2.132862476202158
103,2.1232448541201077
104,2.1350582379561205
105,2.146743756074172
106,2.15233562542842
107,2.1513268580803504
108,2.1504536958841176
109,2.1466973378108096
110,2.1442742897914004
111,2.1361033549675574
112,2.125684848198524
113,2.1210659467256985
114,2.109794176541842
115,2.111398770258977
116,2.1031081126286435
117,2.1065712525294376
118,2.1006084955655613
119,2.0871378641862135
120,2.0801606518881663
121,2.0906442312093882
122,2.0679333845774335
123,2.0692288141984205
124,2.067781228285569
125,2.0705031064840465
126,2.0784899638249326
127,2.068433266419631
128,2.0728675585526686
129,2.070043131709099
130,2.0841864805955153
131,2.0776334359095645
132,2.0773137716146617
133,2.084784801189716
134,2.084650864967933
135,2.0848927314464865
136,2.1024618332202616
137,2.0947719720693736
138,2.100725082250742
139,2.106194789593036
140,2.106973336293147
141,2.1157663602095385
142,2.1267516796405497
143,2.131440291037926
144,2.1383730998406043
145,2.1393876259143534
146,2.14506510587839
147,2.1492299116574802
148,2.1472171269930325
149,2.1380344170790453
150,2.130247739645151
151,2.118603853078989
152,2.106883324109591
153,2.0893984207740197
154,2.0791208560650167
155,2.060679178971511
156,2.0599327820997972
157,2.0375955471625695
158,2.0067611565956702
159,1.9715938476415782
160,1.947076183099013
161,1.899016838807326
162,1.8417587555371797
163,1.7829074217722967
164,1.7325433584359975
165,1.6762080473058365
166,1.6118556005614144
167,1.5663367876639733
168,1.5310912291208902
169,1.5045300051569939
170,1.480215633616728
171,1.4491278273718697
172,1.4062010330312393
173,1.3794333934783936
174,1.3531365076700845
175,1.323298734777114
176,1.308843763669332
177,1.3146397988001506
178,1.3640918816838945
179,1.4175497558381822
180,1.490175792149135
181,1.5577641267042894
182,1.5883496816341693
183,1.6362873957707331
184,1.6740053250239446
185,1.7039385667214026
186,1.7297924200693766
187,1.7438716705028827
188,1.7375935866282537
189,1.7387793575014387
190,1.7305378455382128
191,1.7275622899715717
192,1.7289841358478253
193,1.7005433669457068
194,1.74240087668101
195,1.7352446959568903
196,1.713104009628296
197,1.6906491059523363
198,1.6937992664483876
199,1.669251038477971
200,1.6669514349528722
201,1.6416323093267589
202,1.6583921909332275
203,1.6690802574157715
204,1.6813563842039843
205,1.6836916024868305
206,1.6790825495353112
207,1.6670212195469782
208,1.6570267310509315
209,1.6508791538385243
210,1.6565192937850952
211,1.663745174041161
212,1.6622664286540105
213,1.6611824494141798
214,1.6584648660251073
215,1.645251989364624
216,1.621875368631803
217,1.6097891055620634
218,1.5879413445790609
219,1.5851656277974446
220,1.5881914633970995
221,1.5832202159441435
222,1.5941434823549712
223,1.6121955513954163
224,1.6305721814815815
225,1.6500036899860089
226,1.6656179061302772
227,1.6879101533156176
228,1.7060878001726592
229,1.719916479928153
230,1.712924526287959
231,1.734765126154973
232,1.7314128142136793
233,1.7345451024862437
234,1.7260041328576894
235,1.7358301707676478
236,1.6886144417982836
237,1.6840214545910175
238,1.6850990931193033
239,1.691781452723912
240,1.6774205207824706
241,1.6401952981948853
242,1.6086111527222853
243,1.6053703257015772
244,1.5965332343028142
245,1.574382415839604
246,1.5835472663243613
247,1.552127452997061
248,1.584684170782566
249,1.5645321756601334
250,1.572749898983882
251,1.5925285475594657
252,1.6193621158599854
253,1.6198189717072706
254,1.6139464928553655
255,1.6555760279297829
256,1.6739171926791852
257,1.6943542228804693
258,1.683640718460083
259,1.7360641360282898
260,1.7745415717363358
261,1.8076840043067932
262,1.7909340399962206
263,1.8204973294184759
264,1.8707155997936542
265,1.8627635974150438
266,1.92939516214224
267,1.961264784519489
268,1.9794847415043757
269,1.997066772901095
270,2.090361754099528
271,2.0774855063511777
272,2.1062871859623837
273,2.1042066170619083
274,2.1335847194378195
275,2.1386957535376916
276,2.133861780166626
277,2.1618956419137807
278,2.147027162405161
279,2.1476920384627123
280,2.1546648098872256
281,2.1451709270477295
282,2.1313764315385084
283,2.153578281402588
284,2.119885719739474
285,2.107760190963745
286,2.1058042416205773
287,2.1040914425483117
288,2.0748014633472147
289,2.0668006310096154
290,2.046542662840623
291,2.044835274036114
292,2.0482130417456994
293,2.037286666723398
294,2.0390934760753927
295,2.0203389938061056
296,2.0420707097420325
297,2.0446734611804667
298,2.064958847486056
299,2.065986706660344
300,2.0719621731684756
301,2.1027706402998705
302,2.1286435494056115
303,2.141156710111178
304,2.174293774824876
305,2.182192398951604
306,2.1925719334528995
307,2.206157996104314
308,2.222878309396597
309,2.2557497207935038
310,2.265337265454806
311,2.2650747299194336
312,2.2780954837799072
313,2.282602145121648
314,2.2944102103893576
315,2.2991561706249533
316,2.292584565969614
317,2.2964708988483133
318,2.288718480330247
319,2.282300875737117
320,2.2584521770477295
321,2.261671964938824
322,2.247330060371986
323,2.2428718897012563
324,2.229337820639977
325,2.221698357508733
326,2.2026751041412354
327,2.181794735101553
328,2.1739105994884786
329,2.143007223422711
330,2.1313308018904467
331,2.1150091061225305
332,2.1216679903177114
333,2.0955990094404955
334,2.0899428587693434
335,2.092684213931744
336,2.08267303613516
337,2.0608377823462853
338,2.0642726604755106
339,2.0623038548689623
340,2.0559011789468618
341,2.079673712070172
342,2.104641841008113
343,2.1044351871197042
344,2.1245413376734805
345,2.1213994209582987
346,2.1371955688183126
347,2.1291443751408505
348,2.1269123554229736
349,2.1324033553783712
350,2.110985884299645
351,2.100696453681359
352,2.0824943689199595
353,2.0752543119283824
354,2.055142035851112
355,2.061952297504132
356,2.025480270385742
357,2.016120745585515
358,2.0287810197243323
359,2.006207447785598
360,2.0079360558436465
361,2.002167068994962
362,2.021053570967454
363,2.020212696148799
364,2.019381651511559
365,2.0077469440606923
366,2.013679623603821
367,1.9806634462796724
368,1.9826094278922448
369,1.9884130954742432
370,1.9771314400892992
371,1.9515708960019624
372,1.9396909933823805
373,1.9279216344539936
374,1.9413312856967633
375,1.9432903619912953
376,1.9343169652498686
377,1.936667222243089
378,1.953288619334881
379,1.9404024986120372
380,1.9662997264128466
381,1.9901946783065796
382,1.982254954484793
383,1.9869119204007661
384,1.977460265159607
385,1.9914318323135376
386,2.0042260701839743
387,2.0183559564443736
388,2.02798291353079
389,2.058358467542208
390,2.091462483772865
391,2.102488407721886
392,2.126113066306481
393,2.1314753935887265
394,2.141375156549307
395,2.152091007966262
396,2.1562166947584887
397,2.1708751091590295
398,2.18593430519104
399,2.196941008934608
400,2.196651055262639
401,2.19958103620089
402,2.2004162898430457
403,2.2119393165294943
404,2.210267507112943
405,2.2090478310218225
406,2.2221453740046573
407,2.2336325645446777
408,2.2479837307563195
409,2.250216392370371
410,2.2695822348961463
411,2.2752819794874926
412,2.288880494924692
413,2.2960996627807617
414,2.303661218056312
415,2.307750628544734
416,2.316443993495061
417,2.320317800228412
418,2.3316533932319055
419,2.332869841502263
420,2.3309756242311916
421,2.322204223045936
422,2.323475635968722
423,2.3208285661844106
424,2.3272798244769755
425,2.332036201770489
426,2.3375876866854153
427,2.33560167826139
428,2.330916404724121
429,2.33058291215163
430,2.345676825596736
431,2.335053590627817
432,2.344390924160297
433,2.345716329721304
434,2.3518288135528564
435,2.354170083999634
436,2.3603560741131124
437,2.3584151084606466
438,2.3596000304588904
439,2.353075596002432
440,2.348253947037917
441,2.3458044895758996
442,2.345475673675537
443,2.3327414255875807
444,2.327804767168485
445,2.3230884075164795
446,2.326341904126681
447,2.33287369287931
448,2.3314055846287656
449,2.335922901447003
450,2.3448781967163086
451,2.3480949768653283
452,2.350411690198458
453,2.347430265866793
454,2.34922194480896
455,2.3514147171607385
456,2.3520302772521973
457,2.3513185060941257
458,2.347987706844623
459,2.343224910589365
460,2.3346878565274753
461,2.328523030647865
462,2.3193876376518836
463,2.3151928094717174
464,2.3069276259495664
465,2.3039115575643687
466,2.3026412633749156
467,2.2970451575059156
468,2.2885793172396145
469,2.2792272017552304
470,2.284572986456064
471,2.261398883966299
472,2.2542122510763316
473,2.2607468458322377
474,2.2534454602461595
475,2.2524260190817027
476,2.2622879835275502
477,2.2427164774674635
478,2.256739909832294
479,2.284930632664607
480,2.2840482088235707
481,2.296399501653818
482,2.3041173127981334
483,2.316623797783485
484,2.326338712985699
485,2.335253257017869
486,2.345517195188082
487,2.357194570394663
488,2.3658629197340746
489,2.386367889551016
490,2.3914871582618127
491,2.394632871334369
492,2.3991531408750095
493,2.4059596061706543
494,2.4162191977867713
495,2.4209944101480336
496,2.4217476844787598
497,2.417803177466759
498,2.4245365216181827
499,2.4195300248953013
500,2.4249814473665676
501,2.4171272974747877
502,2.413779753905076
503,2.422764246280377
504,2.419446450013381
505,2.4240060586195726
506,2.4237170953017015
507,2.4199991042797384
508,2.4261681666741004
509,2.4262911723210263
510,2.4272055809314432
511,2.4287373469426083
512,2.4270252081064076
513,2.434731501799363
514,2.4393564554361196
515,2.4422389360574575
516,2.4475305630610538
517,2.449434885611901
518,2.452356613599337
519,2.4532936169550967
520,2.454898375731248
521,2.4587491108820987
522,2.46106402690594
523,2.4650837641495924
524,2.458894051038302
525,2.462814239355234
526,2.4646881176875186
527,2.4644671220045824
528,2.4662643579336314
529,2.464717699931218
530,2.463985186356765
531,2.4620996988736668
532,2.4632974037757287
533,2.465074355785663
534,2.4603829567249003
535,2.4619222237513614
536,2.4623503501598654
537,2.463372854086069
538,2.464883749301617
539,2.466448270357572
540,2.4683629916264462
541,2.469855840389545
542,2.4712057297046366
543,2.4702176864330587
544,2.469860186943641
545,2.468965310316819
546,2.4678443578573375
547,2.4669570922851562
548,2.464707668011005
549,2.463598031264085
550,2.463439886386578
551,2.4636785067044773
552,2.465344887513381
553,2.462579580453726
554,2.4649273248819203
555,2.4645726680755615
556,2.466019336993878
557,2.4659503056452823
558,2.4667218648470364
559,2.465746512779823
560,2.466188174027663
561,2.4675874343285193
562,2.4691776679112363
563,2.4682383904090295
564,2.4695404859689565
565,2.4688634322239804
566,2.4687479642721324
567,2.469158025888296
568,2.4694039088029127
569,2.4693005818587084
570,2.4692139075352597
571,2.4694470442258396
572,2.468983686887301
573,2.468301167854896
574,2.4660072326660156
575,2.4641320522014913
576,2.464110392790574
577,2.464894936634944
578,2.4635591690356913
579,2.463096398573655
580,2.462678304085365
581,2.463061516101544
582,2.462053207250742
583,2.4637470428760233
584,2.462810938174908
585,2.461740420414851
586,2.4599631016071024
