episode,reward
0,127.05494505494505
1,145.2967032967033
2,184.87912087912088
3,147.9120879120879
4,185.6043956043956
5,186.6153846153846
6,185.25274725274724
7,146.06593406593404
8,147.36263736263737
9,146.87912087912088
10,186.6153846153846
11,147.9120879120879
12,165.4065934065934
13,167.84615384615384
14,128.7912087912088
15,176.52747252747253
16,186.15384615384616
17,185.69230769230768
18,158.85714285714286
19,175.34065934065933
20,176.7032967032967
21,185.01098901098902
22,133.36263736263737
23,148.06593406593407
24,168.87912087912088
25,185.58241758241758
26,138.54945054945054
27,130.0879120879121
28,177.23076923076923
29,154.7912087912088
30,165.84615384615384
31,167.3846153846154
32,168.15384615384616
33,155.64835164835165
34,176.72527472527472
35,187.47252747252747
36,148.0
37,158.3076923076923
38,183.12087912087912
39,174.5054945054945
40,176.32967032967034
41,168.41758241758242
42,169.64835164835165
43,184.92307692307693
44,168.0879120879121
45,167.42857142857144
46,166.4835164835165
47,175.27472527472526
48,184.3076923076923
49,166.41758241758242
50,159.93406593406593
51,187.34065934065933
52,162.72527472527472
53,167.07692307692307
54,169.3846153846154
55,184.26373626373626
56,165.45054945054943
57,168.6813186813187
58,155.82417582417582
59,166.74725274725273
60,156.1978021978022
61,158.0
62,176.63736263736263
63,169.12087912087912
64,187.16483516483515
65,157.16483516483515
66,186.32967032967034
67,147.45054945054946
68,176.76923076923077
69,155.23076923076923
70,166.5934065934066
71,167.8021978021978
72,176.06593406593407
73,187.97802197802199
74,167.1868131868132
75,160.6153846153846
76,185.82417582417582
77,127.86813186813187
78,185.86813186813188
79,146.9010989010989
80,165.16483516483515
81,137.3846153846154
82,155.93406593406593
83,165.47252747252747
84,145.95604395604394
85,148.0
86,154.39560439560438
87,147.69230769230768
88,167.25274725274724
89,163.8021978021978
90,166.02197802197801
91,185.67032967032966
92,174.54945054945054
93,148.1098901098901
94,138.87912087912088
95,177.73626373626374
96,157.1868131868132
97,166.41758241758242
98,163.58241758241758
99,126.3956043956044
100,165.36263736263737
101,157.2967032967033
102,163.03296703296704
103,166.54945054945054
104,156.0879120879121
105,159.01098901098902
106,157.64835164835165
107,168.54945054945054
108,135.3846153846154
109,157.5164835164835
110,148.26373626373626
111,167.12087912087912
112,166.0
113,148.46153846153845
114,168.24175824175825
115,167.25274725274724
116,188.1098901098901
117,186.76923076923077
118,129.07692307692307
119,186.7912087912088
120,169.05494505494505
121,156.76923076923077
122,184.35164835164835
123,184.57142857142858
124,156.7032967032967
125,174.9010989010989
126,176.26373626373626
127,177.27472527472528
128,129.36263736263737
129,173.95604395604394
130,157.4945054945055
131,156.87912087912088
132,136.13186813186812
133,157.62637362637363
134,145.47252747252747
135,186.74725274725276
136,167.42857142857144
137,148.0
138,144.83516483516485
139,157.05494505494505
140,165.64835164835165
141,164.63736263736263
142,123.27472527472527
143,164.4835164835165
144,166.6813186813187
145,166.02197802197801
146,158.15384615384616
147,176.32967032967034
148,177.62637362637363
149,158.57142857142858
150,165.67032967032966
151,184.1978021978022
152,165.86813186813185
153,175.9120879120879
154,156.7032967032967
155,155.62637362637363
156,146.17582417582418
157,147.01098901098902
158,156.6153846153846
159,145.95604395604394
160,157.64835164835165
161,165.03296703296704
162,184.48351648351647
163,158.28571428571428
164,182.1978021978022
165,147.42857142857142
166,157.3186813186813
167,156.35164835164835
168,176.83516483516485
169,165.45054945054946
170,182.6813186813187
171,163.84615384615384
172,159.05494505494505
173,134.98901098901098
174,150.3076923076923
175,177.27472527472528
176,174.7912087912088
177,167.58241758241758
178,175.2967032967033
179,166.52747252747253
180,166.1978021978022
181,186.6813186813187
182,157.73626373626374
183,138.65934065934064
184,155.86813186813185
185,171.95604395604394
186,156.54945054945054
187,184.7912087912088
188,136.06593406593407
189,156.0879120879121
190,185.95604395604394
191,184.26373626373626
192,177.16483516483515
193,129.03296703296704
194,155.58241758241758
195,168.26373626373626
196,165.67032967032966
197,164.72527472527472
198,155.01098901098902
199,154.5054945054945
200,166.0879120879121
201,125.64835164835165
202,165.75824175824175
203,160.5054945054945
204,155.0989010989011
205,167.71428571428572
206,167.69230769230768
207,166.57142857142858
208,176.30769230769232
209,157.05494505494505
210,147.82417582417582
211,159.25274725274724
212,167.27472527472528
213,165.82417582417582
214,135.45054945054946
215,173.8021978021978
216,165.53846153846155
217,147.12087912087912
218,165.69230769230768
219,137.36263736263737
220,149.25274725274724
221,156.26373626373626
222,147.0989010989011
223,147.2087912087912
224,157.56043956043956
225,167.5164835164835
226,129.07692307692307
227,187.09890109890108
228,147.69230769230768
229,186.57142857142858
230,175.03296703296704
231,187.56043956043956
232,166.83516483516485
233,155.3846153846154
234,155.82417582417582
235,153.42857142857142
236,165.23076923076923
237,175.14285714285714
238,155.84615384615384
239,188.04395604395606
240,167.58241758241758
241,156.46153846153845
242,185.5164835164835
243,125.20879120879121
244,155.4945054945055
245,168.72527472527472
246,137.78021978021977
247,157.86813186813188
248,155.4945054945055
249,126.21978021978022
250,149.2967032967033
251,177.64835164835165
252,147.14285714285714
253,157.53846153846155
254,174.41758241758242
255,167.4945054945055
256,164.37362637362637
257,186.7032967032967
258,155.62637362637363
259,134.85714285714286
260,145.6043956043956
261,186.04395604395603
262,173.8901098901099
263,167.1868131868132
264,154.39560439560438
265,137.73626373626374
266,167.36263736263737
267,137.73626373626374
268,156.92307692307693
269,159.07692307692307
270,167.58241758241758
271,108.98901098901099
272,157.0989010989011
273,156.72527472527472
274,118.37362637362637
275,184.6153846153846
276,146.6813186813187
277,144.30769230769232
278,186.0
279,173.58241758241758
280,171.3846153846154
281,184.8131868131868
282,147.64835164835165
283,147.8021978021978
284,166.63736263736263
285,185.9120879120879
286,128.96703296703296
287,168.63736263736263
288,168.41758241758242
289,165.60439560439562
290,168.74725274725276
291,184.8131868131868
292,175.27472527472526
293,165.27472527472528
294,169.71428571428572
295,157.47252747252747
