episode,entropy
0,2.473968579218938
1,2.47364931840163
2,2.47462012217595
3,2.474566624714778
4,2.4748784945561337
5,2.4748650514162502
6,2.47510787156912
7,2.475233169702383
8,2.474927315345177
9,2.4752322343679576
10,2.4749984374413123
11,2.475038766860962
12,2.474805079973661
13,2.4748902320861816
14,2.4749334041888895
15,2.474874441440289
16,2.4746833397791934
17,2.4745312287257266
18,2.474197479394766
19,2.474432450074416
20,2.4739891565763035
21,2.4744502764481764
22,2.4729064794687123
23,2.473819530927218
24,2.474101341687716
25,2.47400977061345
26,2.474195828804603
27,2.473794625355647
28,2.474045698459332
29,2.4737643095163198
30,2.473989174916194
31,2.474153940494244
32,2.47398435152494
33,2.4744649483607364
34,2.474402592732356
35,2.474194673391489
36,2.4738585765545187
37,2.473845151754526
38,2.473876347908607
39,2.4733803272247314
40,2.4732379729931173
41,2.4734637370476356
42,2.4733566504258375
43,2.4733540278214674
44,2.4732254651876597
45,2.4732251534095178
46,2.4731745536510763
47,2.472889441710252
48,2.4730887779822717
49,2.473177909851074
50,2.4730972876915565
51,2.473423884465144
52,2.4734028852902927
53,2.4734280292804423
54,2.473253140082726
55,2.473383775124183
56,2.4733780714181752
57,2.4736354534442606
58,2.473369763447688
59,2.47331008544335
60,2.47320373241718
61,2.473204942849966
62,2.473106072499202
63,2.4732221089876614
64,2.473256331223708
65,2.4728656915517955
66,2.4732364324422984
67,2.4732119120084324
68,2.4731723345243015
69,2.4726948187901425
70,2.472806930541992
71,2.4730946834270773
72,2.4731125098008375
73,2.4730717952434835
74,2.4730411492861233
75,2.4729397480304423
76,2.4730160236358643
77,2.472864169340867
78,2.473128392146184
79,2.473084413088285
80,2.4731221199035645
81,2.472981562981239
82,2.473612766999465
83,2.473997611265916
84,2.473928506557758
85,2.4742593398460975
86,2.474264695094182
87,2.47455043059129
88,2.4744004102853627
89,2.4743752846351037
90,2.474453559288612
91,2.474186970637395
92,2.4742052188286414
93,2.474555309002216
94,2.474452990752
95,2.4746264127584605
96,2.474501664821918
97,2.474238028893104
98,2.4740856427412767
99,2.473576985872709
100,2.4740219849806566
101,2.4739143665020285
102,2.4742172681368313
103,2.4739015652583194
104,2.4741561046013465
105,2.4740517689631534
106,2.4739092680124135
107,2.4738091138693004
108,2.4737795132857103
109,2.4735829463371863
110,2.473143852674044
111,2.4737530121436486
112,2.473257064819336
113,2.4731443661909838
114,2.4731760025024414
115,2.473305812248817
116,2.473038673400879
117,2.4728048948141246
118,2.4728348621955285
119,2.472480113689716
120,2.472360996099619
121,2.4722869396209717
122,2.4719736942878137
123,2.47196285541241
124,2.471608143586379
125,2.4715857322399435
126,2.471105538881742
127,2.4707832703223596
128,2.4701113517467794
129,2.4703896595881534
130,2.4698279270758996
131,2.46987456541795
132,2.4699419094966006
133,2.46971818116995
134,2.468950730103713
135,2.469454728640043
