episode,entropy
0,2.477953415650588
1,2.478087828709529
2,2.4786368700174184
3,2.478738784790039
4,2.479029472057636
5,2.479021439185509
6,2.479018156345074
7,2.4790493158193736
8,2.4791836738586426
9,2.4792828926673303
10,2.479558687943679
11,2.4789830171144924
12,2.4795310497283936
13,2.4793310165405273
14,2.4798030853271484
15,2.4797855890714207
16,2.479870025928204
17,2.4801540007958045
18,2.4798961052527795
19,2.480089462720431
20,2.4797134399414062
21,2.48005800980788
22,2.480140814414391
23,2.480018083865826
24,2.480225086212158
25,2.480281169597919
26,2.4802681849553037
27,2.480428860737727
28,2.4802723481104922
29,2.480477204689613
30,2.480380883583656
31,2.4805272909311147
32,2.480488978899442
33,2.480528244605431
34,2.4805483634655294
35,2.480637788772583
36,2.480559514119075
37,2.4804043036240797
38,2.4801885531498837
39,2.479777666238638
40,2.480222848745493
41,2.480082530241746
42,2.4795396144573507
43,2.4801055834843564
44,2.479891538619995
45,2.4799236150888295
46,2.479652221386249
47,2.479758464373075
48,2.4795315815852237
49,2.479083391336294
50,2.4794616882617655
51,2.479455966215867
52,2.4791825918050914
53,2.4790828961592455
54,2.479337949019212
55,2.4790076292478123
56,2.478949656853309
57,2.4790987418248105
58,2.478669900160569
59,2.4790135346926174
60,2.478998587681697
61,2.4787313571343055
62,2.4791683233701267
63,2.4795464919163632
64,2.4795621908628025
65,2.479506547634418
66,2.4798510258014383
67,2.4799639078286977
68,2.479768918110774
69,2.479910667125995
70,2.4800972755138693
71,2.4800248329456034
72,2.480191029035128
73,2.4800878854898305
74,2.480346294549795
75,2.4801846834329457
76,2.4802444714766283
77,2.4799568286308875
78,2.4801122592045712
79,2.479826578727135
80,2.4797178965348463
81,2.479986025736882
82,2.479754998133733
83,2.479676705140334
84,2.479712357887855
85,2.4795952210059533
86,2.479800847860483
87,2.479710964056162
88,2.479541540145874
89,2.4795502515939565
90,2.4795962296999416
91,2.4797370433807373
92,2.4792292484870324
93,2.4793631113492527
94,2.479127737192007
95,2.479294226719783
96,2.479239793924185
97,2.4792390236487756
98,2.4790563033177304
99,2.4788979567014255
100,2.478886072452252
101,2.4790733410761905
102,2.478544932145339
103,2.4785325893988976
104,2.4784216697399435
