episode,reward
0,156.90109777450562
1,139.58241653442383
2,166.2197780609131
3,158.4615364074707
4,168.76922988891602
5,137.27472567558289
6,166.65933990478516
7,173.40659046173096
8,158.26373481750488
9,168.94505405426025
10,186.37362480163574
11,184.87911987304688
12,186.35164642333984
13,148.52747201919556
14,157.60439443588257
15,175.34065675735474
16,149.27472352981567
17,138.26373505592346
18,159.3626368045807
19,174.37362337112427
20,168.43955898284912
21,184.90109729766846
22,166.5274715423584
23,166.703293800354
24,158.3076913356781
25,148.35164737701416
26,158.57142853736877
27,158.1758234500885
28,146.19780111312866
29,166.5054919719696
30,155.73626136779785
31,148.90109777450562
32,176.32966995239258
33,130.39560341835022
34,169.16483306884766
35,126.54944896697998
36,165.97802066802979
37,167.47252559661865
38,186.74725151062012
39,127.45054817199707
40,158.37362575531006
41,168.13186740875244
42,147.5604386329651
43,147.20878863334656
44,165.3846139907837
45,147.64834904670715
46,174.30769157409668
47,167.03296566009521
48,140.50549340248108
49,176.94505405426025
50,157.64835023880005
51,158.7252745628357
52,163.5604372024536
53,177.49450421333313
54,168.98900985717773
55,168.32966899871826
56,167.3626356124878
57,137.45054721832275
58,158.79120755195618
59,124.76922869682312
60,165.25274467468262
61,187.4505491256714
62,177.8461515903473
63,176.90109944343567
64,156.7692289352417
65,166.10988807678223
66,154.1978018283844
67,168.76922988891602
68,177.4945056438446
69,165.86813068389893
70,158.5274715423584
71,158.4395592212677
72,158.43955898284912
73,175.64834856987
74,168.15384483337402
75,137.95604348182678
76,185.12087726593018
77,155.45054841041565
78,175.69230580329895
79,148.4395592212677
80,115.40659165382385
81,153.93406510353088
82,157.01098799705505
83,174.68131685256958
84,158.74725198745728
85,158.70329642295837
86,153.82417488098145
87,147.31868076324463
88,174.92307567596436
89,187.5824146270752
90,128.92307662963867
91,166.92307567596436
92,176.02197670936584
93,157.3406572341919
94,144.48351621627808
95,174.96703171730042
96,137.69230675697327
97,176.7032973766327
98,166.7692289352417
99,168.02197742462158
100,176.76923060417175
101,149.2967028617859
102,177.42856860160828
103,185.99999904632568
104,185.3626356124878
105,167.23076820373535
106,186.41758060455322
107,169.53845977783203
108,157.3186810016632
109,150.13186764717102
110,185.36263465881348
111,156.8791205883026
112,156.39560341835022
113,158.06593251228333
114,150.5494499206543
115,157.01098728179932
116,157.4285705089569
117,169.3406581878662
118,185.47252464294434
119,148.24175596237183
120,156.90109753608704
121,156.79120779037476
122,139.12087845802307
123,177.20879006385803
124,157.51648235321045
125,167.49450397491455
126,158.5274703502655
127,166.8351640701294
128,145.49450421333313
129,147.62637186050415
130,178.35164761543274
131,184.8571424484253
132,154.74725151062012
133,156.61538362503052
134,175.47252655029297
135,147.09890055656433
136,165.18681144714355
137,166.26373481750488
138,184.37362670898438
139,164.06593465805054
140,136.10988974571228
141,149.5604395866394
142,158.43955874443054
143,173.1208791732788
144,176.76922917366028
145,164.98900938034058
146,174.9230773448944
147,150.19780158996582
148,168.48351669311523
149,148.06593370437622
150,157.0989010334015
151,158.5934054851532
152,159.6263725757599
153,167.29670238494873
154,184.30769062042236
155,167.75823974609375
156,168.30769157409668
157,148.7252745628357
158,185.8901071548462
159,186.79120922088623
160,170.5714282989502
161,178.08791136741638
162,130.57142782211304
163,139.62637281417847
164,176.04395627975464
165,187.51648235321045
166,143.9780216217041
167,177.1428563594818
168,169.49450588226318
169,158.65933966636658
170,176.7692289352417
171,185.3846139907837
172,158.0879099369049
173,137.05494356155396
174,157.3406584262848
175,146.26373434066772
176,175.62637162208557
177,139.2747232913971
178,146.85714101791382
179,156.79120898246765
180,174.72527432441711
181,148.0439567565918
182,177.07692170143127
183,167.80219745635986
184,155.67032885551453
185,154.5054953098297
186,183.67033004760742
187,154.06593346595764
188,165.91208696365356
189,147.01098823547363
190,148.17582368850708
191,157.86813068389893
192,163.3626365661621
193,168.48351669311523
194,156.8571412563324
195,167.53846096992493
196,168.19780158996582
197,118.76923060417175
198,138.41758131980896
199,134.70329594612122
200,148.02197766304016
201,159.6483507156372
202,158.21977925300598
203,175.16483330726624
204,156.43955945968628
205,169.27472400665283
206,185.692307472229
207,187.60439586639404
208,157.8901093006134
209,136.02197742462158
210,166.28571319580078
211,160.85714268684387
212,118.85714173316956
213,156.90109848976135
214,175.49450516700745
215,149.07692289352417
216,176.9010989665985
217,158.52747178077698
218,166.90109729766846
219,157.78021836280823
220,166.7912082672119
221,165.4725272655487
222,157.8461515903473
223,165.84615278244019
224,147.38461446762085
225,158.46153736114502
226,148.41758036613464
227,155.80219674110413
228,176.59340453147888
229,127.12087941169739
230,166.79120635986328
231,185.82417392730713
232,166.54944896697998
233,185.7362642288208
234,129.12087726593018
235,158.76923036575317
236,168.72527408599854
237,178.52747225761414
238,156.70329594612122
239,184.1758222579956
240,166.70329475402832
241,127.56043839454651
242,175.5384590625763
243,148.08791160583496
244,167.934063911438
245,158.747252702713
246,174.70329475402832
247,176.35164833068848
248,176.10988974571228
249,119.4725272655487
250,155.23076748847961
251,155.51648116111755
252,188.10988807678223
253,173.80219554901123
254,146.41758179664612
255,137.75823998451233
256,185.47252750396729
257,132.94505500793457
258,146.76922941207886
259,146.9230761528015
260,117.12087845802307
261,158.043954372406
262,166.06593227386475
263,154.81318473815918
264,174.90109658241272
265,149.25274753570557
266,166.90109729766846
267,177.14285564422607
268,184.52746963500977
269,175.60439467430115
270,166.8131866455078
271,166.68131828308105
272,184.7692289352417
273,148.98901104927063
274,154.43955874443054
275,137.78021883964539
276,185.9560432434082
277,177.20879125595093
278,153.2087914943695
279,184.7692289352417
280,128.50549268722534
281,157.2087903022766
282,157.6043951511383
283,167.25274658203125
284,174.94505310058594
285,165.6923065185547
286,138.61538338661194
287,134.79120802879333
288,156.4835159778595
289,146.72527503967285
290,167.73626327514648
291,177.01098918914795
292,144.6813189983368
293,167.3846139907837
294,175.82417392730713
295,164.63736057281494
296,173.6483507156372
297,135.6923062801361
298,157.49450421333313
299,145.7802176475525
300,135.6483497619629
301,157.05494356155396
302,177.3186810016632
303,186.59340572357178
304,165.38461303710938
305,156.08791184425354
306,166.13186645507812
307,163.73626327514648
308,157.38461422920227
309,158.92307591438293
310,128.28571367263794
311,143.27472496032715
312,177.40659546852112
313,148.74725198745728
314,128.59340572357178
315,163.3186798095703
316,155.71428442001343
317,173.40659165382385
318,146.3296685218811
319,109.2087914943695
320,156.13186740875244
321,177.3626356124878
322,185.9560422897339
323,165.95604419708252
324,187.27472400665283
325,155.86813044548035
326,113.7362630367279
327,136.50549340248108
328,174.15384340286255
329,177.18681144714355
330,177.16483283042908
331,156.68131828308105
332,118.35164761543274
333,156.1978006362915
334,175.6923065185547
335,174.24175763130188
336,174.76923084259033
337,144.6813178062439
338,135.82417488098145
339,158.81318640708923
340,147.8241753578186
341,185.58241653442383
342,147.36263704299927
343,167.25274658203125
344,185.23076820373535
345,185.3186798095703
346,158.39560508728027
347,149.03296613693237
348,161.5164830684662
349,159.71428394317627
350,168.10988903045654
351,165.78021812438965
352,135.4285705089569
353,177.38461470603943
354,147.3406572341919
355,169.25274658203125
356,148.85714197158813
357,122.3956048488617
358,139.89010977745056
359,187.1208791732788
360,177.47252559661865
361,176.68131732940674
362,137.9560422897339
363,167.60439705848694
364,116.40659403800964
365,156.74725246429443
366,166.46153831481934
367,173.73626255989075
368,166.87911987304688
369,129.56043815612793
370,176.63736176490784
371,167.18681240081787
372,148.3516480922699
373,137.58241629600525
374,101.1648359298706
375,174.96703171730042
376,167.3846139907837
377,141.84615397453308
378,149.38461565971375
379,175.40659165382385
380,174.8571424484253
381,158.32967066764832
382,167.4505476951599
383,102.5494487285614
384,164.70329523086548
385,174.54944705963135
386,176.52747249603271
387,154.92307591438293
388,174.94505524635315
389,148.13186740875244
390,185.49450397491455
391,167.97802066802979
392,155.82417607307434
393,149.78022003173828
394,157.51648330688477
395,134.83516383171082
396,158.57142853736877
397,158.43955874443054
398,146.06593227386475
399,167.82417583465576
400,137.84615349769592
401,166.17582368850708
402,141.14285707473755
403,148.9450545310974
404,176.65934133529663
405,171.05494499206543
406,167.1428565979004
407,158.13186740875244
408,174.0879099369049
409,147.16483306884766
410,156.48351502418518
411,159.36263585090637
412,146.0
413,165.71428561210632
414,148.17582321166992
415,166.32966995239258
416,164.37362504005432
417,158.32967042922974
418,157.5164830684662
419,175.0549430847168
420,157.49450612068176
421,167.47252750396729
422,167.62637424468994
423,156.7912073135376
424,146.6813178062439
425,156.21977996826172
426,145.95604372024536
427,166.1978006362915
428,146.08791255950928
429,167.71428442001343
430,130.37362623214722
431,149.62637281417847
432,185.16483402252197
433,155.16483426094055
434,167.0549442768097
435,168.8571424484253
436,157.47252655029297
437,174.13186693191528
438,167.076922416687
439,186.1978006362915
440,157.9560432434082
441,159.2307698726654
442,158.0879111289978
443,148.08791184425354
444,158.59340596199036
445,160.32966995239258
446,158.37362480163574
447,148.3956036567688
448,166.2417573928833
449,177.4285707473755
450,167.75824069976807
451,147.99999809265137
452,158.9890100955963
453,166.5934066772461
454,175.758239030838
455,156.74725317955017
456,159.89010953903198
457,154.94505310058594
458,167.9340648651123
459,155.62637305259705
460,155.8241741657257
461,148.59340596199036
462,149.64835143089294
463,185.71428394317627
464,175.4505467414856
465,167.60439491271973
466,156.4395592212677
467,166.19780158996582
468,119.75824069976807
469,165.9120864868164
470,136.98900961875916
471,144.8571424484253
472,167.95604419708252
473,149.5164818763733
474,169.1428575515747
475,165.62637162208557
476,158.74725079536438
477,158.41758179664612
478,148.4835147857666
479,138.92307710647583
480,137.1648337841034
481,169.1208782196045
482,167.0989010334015
483,158.50549507141113
484,149.23076844215393
485,169.7362642288208
486,136.5054943561554
487,129.93406581878662
488,168.30769157409668
489,118.307692527771
490,177.14285516738892
491,148.98900938034058
492,169.49450492858887
493,167.2527470588684
494,156.72527360916138
495,169.6263723373413
496,169.1208782196045
497,159.31868028640747
498,129.36263632774353
499,128.98901057243347
500,186.92307472229004
501,150.26373529434204
502,184.68131637573242
503,175.42857098579407
504,185.42856979370117
505,159.7142837047577
506,148.04395532608032
507,147.14285612106323
508,165.6043939590454
509,149.47252655029297
510,166.2637345790863
511,155.5384612083435
512,166.2637357711792
513,157.73626232147217
514,165.9120864868164
515,126.43955993652344
516,185.27472400665283
517,145.60439443588257
518,167.6043939590454
519,166.87911939620972
520,174.26373481750488
521,118.87911891937256
522,164.85714101791382
523,174.681316614151
524,166.9890103340149
525,182.72527313232422
526,155.6263711452484
527,168.30769157409668
528,146.81318616867065
529,145.03296613693237
530,126.13186645507812
531,147.64835047721863
532,166.76922988891602
533,156.81318593025208
534,146.54945039749146
535,175.93406510353088
536,156.28571343421936
537,157.84615349769592
538,147.78021836280823
539,156.30769109725952
540,176.72527408599854
541,158.24175810813904
542,165.51648092269897
543,185.71428203582764
544,154.63736200332642
545,147.16483330726624
546,175.71428394317627
547,166.87911891937256
548,157.80219769477844
549,165.84615349769592
550,185.20878887176514
551,185.23076820373535
552,177.6043939590454
553,160.06593251228333
554,145.4505476951599
555,167.51648235321045
556,146.4395592212677
557,156.50549387931824
558,148.30769228935242
559,167.42856979370117
560,147.73626279830933
561,157.6703290939331
562,147.3406581878662
563,138.52747082710266
564,168.5274715423584
565,157.73626279830933
566,174.92307591438293
567,163.23076820373535
568,148.98900985717773
569,165.97802066802979
570,158.4175808429718
571,156.92307543754578
572,178.32967114448547
573,176.63736081123352
574,157.6703281402588
575,157.42856884002686
576,135.9560432434082
577,167.78021717071533
578,160.37362599372864
579,167.6703290939331
580,129.6483497619629
581,148.37362432479858
582,175.582417011261
583,157.2747242450714
584,176.50549364089966
585,156.32966876029968
586,157.5604383945465
587,176.32966923713684
588,158.17582368850708
589,146.10988855361938
590,187.47252559661865
591,154.19779920578003
592,166.43955898284912
593,148.04395484924316
594,169.01098728179932
595,183.14285564422607
596,148.21977853775024
597,185.3406581878662
598,176.1098895072937
599,156.6153826713562
600,146.63736057281494
601,145.6703279018402
602,156.19780206680298
603,170.06593322753906
604,137.6703281402588
605,176.70329570770264
606,187.07692050933838
607,175.86813139915466
608,165.75823974609375
609,167.6703290939331
610,159.0329658985138
611,138.8571412563324
612,176.57142758369446
613,164.5054931640625
614,165.53845882415771
615,149.428569316864
616,123.89010906219482
617,145.62637209892273
618,147.7142834663391
619,158.48351621627808
620,186.32966804504395
621,165.07692289352417
622,176.7252733707428
623,177.0329658985138
624,159.31867957115173
625,166.13186645507812
626,158.4835159778595
627,167.07692050933838
628,155.69230771064758
629,165.934063911438
630,156.08791065216064
631,138.48351526260376
632,156.79120588302612
633,136.15384459495544
634,158.4615375995636
635,130.43955898284912
636,149.2087893486023
637,159.51648259162903
638,167.18681073188782
639,168.08791065216064
640,147.1208782196045
641,146.8791196346283
642,146.98900938034058
643,157.71428442001343
644,166.1098871231079
645,156.35164761543274
646,165.82417488098145
647,133.42856979370117
648,159.75824093818665
649,138.967031955719
650,160.24175643920898
651,158.02197694778442
652,119.12087774276733
653,160.90109753608704
654,157.604394197464
655,167.36263608932495
656,165.86813068389893
657,149.20879006385803
658,148.48351407051086
659,156.19779992103577
660,156.37362623214722
661,185.89010620117188
662,166.3736252784729
663,148.85714149475098
664,167.40659141540527
665,147.60439348220825
666,164.76922798156738
667,185.47252464294434
668,156.83516311645508
669,128.68131923675537
670,167.6043939590454
671,167.86813068389893
672,184.1758213043213
673,149.5604383945465
674,176.2857105731964
675,167.2967014312744
676,167.40659141540527
677,170.17582321166992
678,162.61538434028625
679,157.6043951511383
680,149.60439491271973
681,135.1208770275116
682,148.6813178062439
683,157.3406572341919
684,148.04395484924316
685,144.74725151062012
686,166.1977996826172
687,167.16483402252197
688,148.30769085884094
689,137.5604386329651
690,156.7252721786499
691,162.659339427948
692,169.56043815612793
693,156.17582392692566
694,148.79120779037476
695,147.27472352981567
696,146.72527360916138
697,157.18681168556213
698,177.97801971435547
699,156.28571343421936
700,167.4065923690796
701,158.28571319580078
702,185.1208791732788
703,176.74725341796875
704,158.7252733707428
705,139.34065794944763
706,174.61538124084473
707,167.7802186012268
708,167.80219554901123
709,168.04395484924316
710,156.17582321166992
711,136.06593227386475
712,166.83516216278076
713,157.20878911018372
714,150.04395508766174
715,115.16483449935913
716,127.91208672523499
717,167.318678855896
718,149.49450516700745
719,186.10988903045654
720,165.36263751983643
721,186.79120635986328
722,157.6483509540558
723,148.28571200370789
724,166.98900890350342
725,167.67032742500305
726,157.6263723373413
727,159.6483509540558
728,168.15384483337402
729,185.49450302124023
730,159.2967026233673
731,170.50549221038818
732,166.96703052520752
733,166.98900890350342
734,128.96703243255615
735,158.13186740875244
736,138.0879101753235
737,159.75824069976807
738,147.58241653442383
739,158.13186645507812
740,158.46153736114502
741,150.04395461082458
742,149.1868121623993
743,145.47252559661865
744,185.3846139907837
745,140.54944920539856
746,120.26373481750488
747,127.03296566009521
748,160.0
749,150.74725198745728
750,166.92307472229004
751,159.2527461051941
752,165.3406572341919
753,159.8241741657257
754,168.30769157409668
755,186.35164642333984
756,167.14285564422607
757,156.5054931640625
758,150.15384578704834
759,184.5274715423584
760,158.24175667762756
761,138.41757988929749
762,136.46153712272644
763,186.2417573928833
764,148.39560341835022
765,159.78021883964539
766,168.68131732940674
767,150.70329475402832
768,161.27472496032715
769,170.37362575531006
770,168.52747058868408
771,158.6813178062439
772,146.30769157409668
773,153.93406581878662
774,165.7142848968506
775,129.6703281402588
776,166.94505429267883
777,119.07692265510559
778,177.3626344203949
779,147.56043815612793
780,165.16483449935913
781,147.97802019119263
782,148.6373610496521
783,160.74725127220154
784,95.53846025466919
785,167.56043815612793
786,157.31868028640747
787,168.37362670898438
788,138.21977972984314
789,185.14285373687744
790,159.80219650268555
791,169.51648235321045
792,128.30769157409668
793,186.06593227386475
794,117.27472352981567
795,175.69230675697327
796,186.46153831481934
797,118.1538462638855
798,135.91208696365356
799,166.92307472229004
800,169.53845977783203
801,149.78021931648254
802,186.7472505569458
803,148.72527360916138
804,168.24175643920898
805,168.1538438796997
806,148.02197575569153
807,118.32966947555542
808,130.79120755195618
809,138.02197647094727
810,155.97801995277405
811,165.14285683631897
812,177.1208758354187
813,185.53845977783203
814,156.63736057281494
815,176.17582154273987
816,177.45054721832275
817,169.47252559661865
818,140.24175643920898
819,157.0109875202179
820,168.68131637573242
821,158.65933871269226
822,157.5384612083435
823,166.35164833068848
824,177.2087903022766
825,184.74725151062012
826,147.36263513565063
827,128.70329546928406
828,167.384614944458
829,175.1648359298706
830,148.2197780609131
831,166.10988903045654
832,140.52747130393982
833,157.01098656654358
834,149.29670238494873
835,168.7472505569458
836,144.39560222625732
837,183.09889698028564
838,158.41758155822754
839,147.51648235321045
840,155.73626160621643
841,166.1978006362915
842,187.5824155807495
843,124.41758108139038
844,187.53846168518066
845,185.27472305297852
846,165.29670095443726
847,168.92307567596436
848,165.80219650268555
849,157.67032837867737
850,167.5604372024536
851,172.81318378448486
852,157.93406414985657
853,165.5164816379547
854,138.32966876029968
855,165.82417392730713
856,168.65933895111084
857,158.26373481750488
858,148.87911891937256
859,146.59340453147888
860,159.05494236946106
861,174.92307496070862
862,156.63736033439636
863,176.79120588302612
864,167.89011001586914
865,157.95604276657104
866,168.94505405426025
867,158.50549411773682
868,166.26373481750488
869,187.18681240081787
870,127.91208624839783
871,185.82417488098145
872,148.72527408599854
873,119.47252750396729
874,187.01098728179932
875,135.2967014312744
876,128.32966899871826
877,136.43955898284912
878,167.5824155807495
879,157.8241744041443
880,158.13186693191528
881,185.01098728179932
882,137.93406438827515
883,187.53846073150635
884,185.8901071548462
885,174.5054919719696
886,167.2967014312744
887,168.63736152648926
888,139.6483509540558
889,166.17582201957703
890,158.10989022254944
891,138.24175691604614
892,159.73626279830933
893,157.47252559661865
894,148.8351628780365
895,157.16483330726624
896,147.0549440383911
897,158.52747178077698
898,156.61538290977478
899,146.83516359329224
900,147.78021836280823
901,147.25274658203125
902,167.1428565979004
903,168.1978006362915
904,149.12087750434875
905,116.7252745628357
906,144.46153783798218
907,185.9340648651123
908,145.99999952316284
909,130.52747178077698
910,127.05494379997253
911,177.27472305297852
912,168.5274715423584
913,165.36263465881348
914,147.51648235321045
915,158.92307567596436
916,118.4395592212677
917,147.62637186050415
918,157.076922416687
919,158.04395484924316
920,167.9120864868164
921,185.53845977783203
922,121.86813044548035
923,175.23076796531677
924,154.52747178077698
925,168.70329475402832
926,185.58241653442383
927,168.35164737701416
928,185.45054817199707
929,172.08790922164917
930,167.71428298950195
931,159.8901083469391
932,116.65933895111084
933,146.68131685256958
934,184.48351287841797
935,176.19779992103577
936,182.68131732940674
937,176.72527480125427
938,177.5824155807495
939,134.9890100955963
940,147.8021960258484
941,167.47252655029297
942,158.43955898284912
943,182.7252721786499
944,157.4065923690796
945,147.69230604171753
946,154.10988926887512
947,148.76922941207886
948,159.64835000038147
949,146.76923060417175
950,186.65933990478516
951,127.80219674110413
952,156.43955898284912
953,157.82417583465576
954,157.80219674110413
955,159.8681309223175
956,147.64834904670715
957,185.6703281402588
958,165.64834928512573
959,165.25274562835693
960,139.5384600162506
961,166.90109729766846
962,157.2527461051941
963,135.5384600162506
964,157.4285695552826
965,166.02197694778442
966,177.40659022331238
967,155.91208624839783
968,157.9999978542328
969,175.8681299686432
970,156.72527241706848
971,155.2747242450714
972,133.3626356124878
973,147.4725260734558
974,158.24175643920898
975,154.35164594650269
976,154.35164833068848
977,146.28571248054504
978,168.19780015945435
979,168.1538438796997
980,149.12087869644165
981,186.13186645507812
982,157.2747242450714
983,166.90109634399414
984,175.69230604171753
985,167.95604133605957
986,185.82417488098145
987,148.76922988891602
988,176.17582178115845
989,157.03296566009521
990,167.86813068389893
991,155.8901081085205
992,137.82417464256287
993,138.7032949924469
994,105.97802090644836
995,150.3516480922699
996,148.87911987304688
997,186.17582321166992
998,129.2967014312744
999,171.27472496032715
1000,188.39560413360596
1001,156.48351502418518
1002,156.74725222587585
1003,187.18681240081787
1004,186.30769157409668
1005,138.96703124046326
1006,143.38461351394653
1007,174.74725079536438
1008,175.62637162208557
1009,148.6153826713562
1010,187.01098918914795
1011,176.54944944381714
1012,165.9560422897339
1013,139.2747232913971
1014,143.40659189224243
1015,136.32966876029968
1016,137.1208782196045
1017,174.87912011146545
1018,166.35164642333984
1019,159.3186800479889
1020,137.60439562797546
1021,156.21977972984314
1022,186.26373672485352
1023,156.659339427948
1024,164.83516216278076
1025,184.46153736114502
1026,166.61538410186768
1027,169.14285564422607
1028,166.83516311645508
1029,176.68131589889526
1030,177.23076605796814
1031,186.32966995239258
1032,158.94505310058594
1033,125.78021907806396
1034,159.6703281402588
1035,165.27472496032715
1036,137.01098728179932
1037,176.72527241706848
1038,168.63736057281494
1039,164.61538314819336
1040,166.72527313232422
1041,129.296701669693
1042,166.90109729766846
1043,167.42856979370117
1044,168.46153736114502
1045,155.47252535820007
1046,163.91208672523499
1047,157.64835047721863
1048,147.5164818763733
1049,167.3626365661621
1050,167.51648235321045
1051,167.6923065185547
1052,165.80219554901123
1053,167.9120855331421
1054,157.0769214630127
1055,168.87911891937256
1056,186.43955898284912
1057,154.10988903045654
1058,164.2417573928833
1059,158.74725246429443
1060,165.18681073188782
1061,138.30769038200378
1062,170.96703147888184
1063,167.0329647064209
1064,145.93406414985657
1065,149.62637281417847
1066,121.05494499206543
1067,137.40659284591675
1068,167.0329658985138
1069,126.96703290939331
1070,177.14285492897034
1071,155.99999928474426
1072,166.98901057243347
1073,167.78021812438965
1074,144.96703147888184
1075,167.0329647064209
1076,146.96703147888184
1077,157.64835000038147
1078,165.01098823547363
1079,156.59340620040894
1080,118.96703219413757
1081,184.74725151062012
1082,160.32966995239258
1083,166.7912082672119
1084,146.4615364074707
1085,168.10988903045654
1086,157.7802176475525
1087,186.7252721786499
1088,177.604394197464
1089,165.34065866470337
1090,168.2197790145874
1091,175.07692050933838
1092,155.86813044548035
1093,186.54944801330566
1094,158.08791136741638
1095,158.98900985717773
1096,174.26373529434204
1097,157.95604348182678
1098,167.18681144714355
1099,168.87911987304688
1100,138.30769157409668
1101,187.69230556488037
1102,165.75823974609375
1103,158.06593346595764
1104,163.78021717071533
1105,120.72527408599854
1106,170.2197780609131
1107,129.2087903022766
1108,147.1208782196045
1109,168.59340476989746
1110,169.2967014312744
1111,157.93406462669373
1112,159.5384600162506
1113,168.30769157409668
1114,149.86813116073608
1115,136.61538410186768
1116,157.0769202709198
1117,187.12087631225586
1118,156.94505262374878
1119,158.54944896697998
1120,148.5054931640625
1121,167.73626232147217
1122,167.09889888763428
1123,138.90109777450562
1124,150.6813178062439
1125,137.84615206718445
1126,157.03296375274658
1127,138.50549340248108
1128,149.9340648651123
1129,154.37362432479858
1130,167.99999904632568
1131,185.8461513519287
1132,138.10988783836365
1133,155.18681144714355
1134,185.1868133544922
1135,149.01098823547363
1136,148.13186740875244
1137,167.84615325927734
