episode,reward
0,177.91208815574646
1,184.83516216278076
2,187.16483688354492
3,158.2857141494751
4,108.65933895111084
5,166.10988807678223
6,177.60439372062683
7,158.39560389518738
8,186.4615364074707
9,158.3076913356781
10,168.13186645507812
11,158.30768990516663
12,148.26373529434204
13,168.08791160583496
14,155.3626368045807
15,176.57142853736877
16,155.71428418159485
17,155.47252464294434
18,147.31868028640747
19,145.99999904632568
20,158.9670331478119
21,138.15384602546692
22,185.8241729736328
23,149.0989007949829
24,167.60439491271973
25,157.64835000038147
26,166.04395389556885
27,130.17582249641418
28,154.81318521499634
29,167.7142848968506
30,164.76922798156738
31,165.42856979370117
32,187.0988998413086
33,147.03296613693237
34,146.94505405426025
35,154.7472517490387
36,177.18681240081787
37,136.85714197158813
38,167.3626365661621
39,125.45054793357849
40,155.714284658432
41,167.25274562835693
42,167.47252464294434
43,167.45054721832275
44,158.2197790145874
45,156.0659327507019
46,158.28571248054504
47,137.16483354568481
48,147.2527458667755
49,156.6373610496521
50,166.39560222625732
51,154.92307567596436
52,175.9560432434082
53,176.54944896697998
54,176.59340476989746
55,155.8021945953369
56,159.4945046901703
57,148.63736248016357
58,170.28571319580078
59,186.5714292526245
60,186.85714054107666
61,166.39560174942017
62,168.35164737701416
63,176.41758012771606
64,166.08791208267212
65,167.49450397491455
66,166.63735961914062
67,165.4505467414856
68,168.37362575531006
69,147.49450516700745
70,167.3406581878662
71,148.94505405426025
72,138.61538243293762
73,165.42857027053833
74,187.51648235321045
75,148.83516359329224
76,157.6483509540558
77,155.16483330726624
78,155.4505467414856
79,147.03296518325806
80,148.92307543754578
81,127.47252655029297
82,137.01098704338074
83,167.6483507156372
84,157.9560422897339
85,185.95604133605957
86,157.16483426094055
87,159.34065890312195
88,169.05494499206543
89,146.50549292564392
90,148.48351573944092
91,156.83516263961792
92,169.03296566009521
93,147.4285707473755
94,154.48351669311523
95,167.27472400665283
96,187.31868171691895
97,167.25274562835693
98,147.42857241630554
99,127.75823974609375
100,187.75824165344238
101,168.1758222579956
102,149.1868131160736
103,158.68131804466248
104,187.076922416687
105,186.8351640701294
106,160.13186740875244
107,148.021977186203
108,176.70329570770264
109,138.35164833068848
110,156.65934085845947
111,137.1648337841034
112,148.0879111289978
113,158.68131828308105
114,177.80219745635986
115,155.9120864868164
116,166.9890079498291
117,174.54945015907288
118,149.67032861709595
119,136.2637345790863
120,120.65934014320374
121,157.3186800479889
122,129.20878982543945
123,138.1538450717926
124,158.24175715446472
125,176.02197575569153
126,139.0329658985138
127,166.70329475402832
128,167.53845977783203
129,167.82417345046997
130,149.47252678871155
131,166.1978006362915
132,174.43955850601196
133,160.59340596199036
134,129.49450492858887
135,169.12087726593018
136,169.3406572341919
137,186.4615364074707
138,138.59340572357178
139,130.76923084259033
140,148.2637345790863
141,177.58241820335388
142,148.10988926887512
143,169.78021907806396
144,167.3186798095703
145,168.46153736114502
146,160.74725222587585
147,128.43955898284912
148,148.9010968208313
149,129.51648235321045
150,159.09890055656433
151,166.32966899871826
152,138.32966828346252
153,170.21977996826172
154,186.10988807678223
155,169.40659141540527
156,187.384614944458
157,167.9560432434082
158,137.45054817199707
159,155.49450302124023
160,170.02197647094727
161,137.53845953941345
162,163.7802174091339
163,119.07692122459412
164,126.23076927661896
165,159.80219674110413
166,120.76922941207886
167,158.7912085056305
168,158.59340572357178
169,168.74725151062012
170,166.2197780609131
171,148.83516311645508
172,160.37362599372864
173,130.41758179664612
174,166.87911987304688
175,147.20879077911377
176,188.46153831481934
177,184.10988998413086
178,157.71428322792053
179,170.48351573944092
180,157.73626351356506
181,149.3626356124878
182,128.46153736114502
183,137.1208782196045
184,158.41758012771606
185,158.70329523086548
186,138.37362480163574
187,129.9560422897339
188,137.99999809265137
189,158.70329570770264
190,167.89010906219482
191,169.73626232147217
192,158.98900985717773
193,130.83516454696655
194,109.95604276657104
195,156.41758155822754
196,157.2967014312744
197,146.59340620040894
198,167.9780216217041
199,168.98900985717773
200,186.24175548553467
201,156.9230740070343
202,157.99999856948853
203,119.03296494483948
204,149.38461446762085
205,145.58241510391235
206,168.26373481750488
207,128.94505405426025
208,149.51648330688477
209,138.63736271858215
210,159.73626327514648
211,167.14285564422607
212,177.6923065185547
213,187.84615325927734
214,161.20879077911377
215,161.05494475364685
216,128.85714149475098
217,110.96703147888184
218,123.57142746448517
219,167.80219507217407
220,131.3626368045807
221,149.2967014312744
222,158.48351573944092
223,167.6043939590454
224,158.37362504005432
225,138.48351502418518
226,159.4505488872528
227,176.74725079536438
228,176.70329523086548
229,169.12087726593018
230,160.02197742462158
231,186.94505310058594
232,185.64834880828857
233,130.63736248016357
234,149.53846168518066
235,167.97802066802979
236,146.9890103340149
237,148.74725151062012
238,147.8461525440216
239,187.25274753570557
240,138.13186764717102
241,125.89010953903198
242,160.43956065177917
243,136.02197742462158
244,147.60439443588257
245,177.1428554058075
246,129.8241753578186
247,128.02197647094727
248,176.52747249603271
249,120.72527408599854
250,148.5714282989502
251,155.42857122421265
252,148.5054931640625
253,139.0769214630127
254,168.43956089019775
255,167.53846073150635
256,147.99999928474426
257,147.8241741657257
258,156.7472517490387
259,167.384614944458
260,169.3626365661621
261,159.38461470603943
262,148.87912130355835
263,157.97801995277405
264,148.83516383171082
265,166.2197780609131
266,124.41758251190186
267,149.2087917327881
268,157.1868119239807
269,93.27472496032715
270,150.0659327507019
271,159.2527458667755
272,140.17582297325134
273,160.57142734527588
274,175.626371383667
275,136.96703100204468
276,113.30769073963165
277,148.15384435653687
278,118.89010870456696
279,139.51648235321045
280,147.16483306884766
281,117.64835166931152
282,167.6483497619629
283,185.75824069976807
284,140.2417562007904
285,109.64835119247437
286,167.8681297302246
287,103.70329713821411
288,185.56043910980225
289,167.0769214630127
290,168.5714282989502
291,140.9010980129242
292,159.51648259162903
293,128.63736057281494
294,139.49450421333313
295,118.13186740875244
296,158.08791136741638
297,139.34065747261047
298,166.74725246429443
299,129.53846096992493
300,169.16483402252197
301,168.90109634399414
302,167.0549430847168
303,117.7582414150238
304,159.14285588264465
305,136.83516383171082
306,159.2527458667755
307,159.1208782196045
308,169.03296566009521
309,175.07692313194275
310,150.3736264705658
311,157.07692098617554
312,138.4615375995636
313,138.76922917366028
314,168.2417573928833
315,139.80219745635986
316,168.02197742462158
317,147.07692337036133
318,130.41758155822754
319,175.2747232913971
320,156.74725079536438
321,129.47252750396729
322,144.17582321166992
323,127.0109875202179
324,144.57142734527588
325,118.4395592212677
326,128.1758222579956
327,136.06593370437622
328,175.8681297302246
329,169.58241653442383
330,139.82417392730713
331,94.20878994464874
332,129.01098823547363
333,139.27472400665283
334,147.73626136779785
335,114.40659356117249
336,187.010986328125
337,128.1538462638855
338,159.82417511940002
339,107.79120802879333
340,188.81318759918213
341,160.17582368850708
342,156.59340572357178
343,119.36263751983643
344,178.74725151062012
345,120.04395461082458
346,140.30769157409668
347,92.35164856910706
348,169.1208782196045
349,156.65934085845947
350,122.37362575531006
351,140.19780230522156
352,149.6703281402588
353,149.53845977783203
354,130.48351621627808
355,151.01098895072937
356,160.74725246429443
357,158.63736248016357
358,157.5824158191681
359,122.25274705886841
360,93.1538450717926
361,138.81318545341492
362,138.79120707511902
363,167.6483519077301
364,80.84615302085876
365,107.50549411773682
366,114.16483497619629
367,140.85714149475098
368,130.43955969810486
369,139.51648330688477
370,151.31868076324463
371,131.7142848968506
372,137.7362630367279
373,138.96703243255615
374,100.39560341835022
375,127.9120864868164
376,149.60439443588257
377,119.71428513526917
378,125.9780216217041
379,127.9120864868164
380,138.7912085056305
381,138.15384531021118
382,147.45054817199707
383,150.85714292526245
384,118.87912011146545
385,150.06593370437622
386,138.21977972984314
387,122.47252643108368
388,111.89010906219482
389,170.06593227386475
390,166.39560413360596
391,108.06593298912048
392,129.03296566009521
393,137.8681297302246
394,129.01098823547363
395,145.73626232147217
396,132.64834988117218
397,96.63736200332642
398,149.99999952316284
399,128.98901081085205
400,150.4395604133606
401,128.74725246429443
402,158.1538450717926
403,168.46153736114502
404,158.72527360916138
405,121.27472376823425
406,98.74725198745728
407,168.48351573944092
408,131.6703279018402
409,170.37362575531006
410,98.13186693191528
411,140.4395592212677
412,84.07692277431488
413,119.20879006385803
414,136.94505333900452
415,137.07692193984985
416,90.45054757595062
417,139.0988998413086
418,130.48351550102234
419,129.89010882377625
420,101.29670333862305
421,110.5714282989502
422,113.79120826721191
423,108.2417573928833
424,111.29670238494873
425,111.25274729728699
426,119.67032837867737
427,93.57142806053162
428,148.70329666137695
429,118.92307639122009
430,110.10989046096802
431,164.06593227386475
432,137.62637162208557
433,107.70329630374908
434,113.02197682857513
435,83.48351490497589
436,138.28571319580078
437,137.47252774238586
438,117.95604372024536
439,175.69230556488037
440,118.26373553276062
441,101.51648449897766
442,167.58241724967957
443,119.80219626426697
444,128.61538410186768
445,101.72527253627777
446,79.82417464256287
447,131.8021969795227
448,110.85714197158813
449,130.08791160583496
450,129.53846263885498
451,111.91208720207214
452,169.3626365661621
453,129.27472400665283
454,109.07692313194275
455,103.75824236869812
456,128.52747249603271
457,137.3846137523651
458,92.04395484924316
459,167.78021621704102
460,175.42857003211975
461,101.64835143089294
462,111.34065890312195
463,109.78021907806396
464,118.57142734527588
465,120.4835147857666
466,97.93406581878662
467,118.02197742462158
468,110.39560461044312
469,107.98901104927063
470,139.12087893486023
471,138.54945039749146
472,129.7362642288208
473,140.54945015907288
474,105.25274634361267
475,148.10988855361938
476,93.81318688392639
477,100.94505429267883
478,110.21978044509888
479,159.07692217826843
480,138.06593346595764
481,97.04395520687103
482,102.84615361690521
483,119.07692217826843
484,102.03296601772308
485,106.36263716220856
486,140.76923060417175
487,110.70329713821411
488,94.15384674072266
489,95.18681335449219
490,91.9560444355011
491,122.26373624801636
492,156.96703171730042
493,128.04395484924316
494,150.32966899871826
495,138.85714149475098
496,111.34065818786621
497,108.87911987304688
498,149.076922416687
499,118.02197647094727
500,139.60439443588257
501,104.64835047721863
502,119.42857003211975
503,118.3956024646759
504,129.0549440383911
505,156.79120755195618
506,139.89010977745056
507,157.80219841003418
508,89.68131828308105
509,127.16483497619629
510,92.3956048488617
511,158.74725246429443
512,92.01098847389221
513,101.65934085845947
514,74.18681240081787
515,126.12087726593018
516,159.78021907806396
517,83.76923036575317
518,100.25274658203125
519,130.13186836242676
520,179.05494379997253
521,98.48351526260376
522,110.83516311645508
523,139.42856979370117
524,124.95604228973389
525,129.25274562835693
526,149.1428542137146
527,119.95604348182678
528,119.8901093006134
529,81.67032933235168
530,151.2307686805725
531,111.23076796531677
532,104.91208612918854
533,128.46153736114502
534,102.86813116073608
535,104.67032837867737
536,127.53845930099487
537,160.5714271068573
538,118.28571319580078
539,111.09890055656433
540,140.9890100955963
541,108.85714197158813
542,119.86813139915466
543,102.40659403800964
544,75.2417585849762
545,150.5934066772461
546,167.53846073150635
547,108.96703147888184
548,140.28571224212646
549,158.72527408599854
550,110.18681240081787
551,129.69230556488037
552,102.42857074737549
553,85.05494451522827
554,100.59340572357178
555,99.51648330688477
556,140.06593418121338
557,130.94505429267883
558,85.21977996826172
559,117.31867957115173
560,109.8901093006134
561,99.4065911769867
562,159.2307689189911
563,99.80219602584839
564,77.13186752796173
565,86.3186811208725
566,94.75824105739594
567,107.4725272655487
568,139.8681309223175
569,80.20878994464874
570,120.3076913356781
571,110.35164785385132
572,128.70329570770264
573,129.23076796531677
574,108.74725246429443
575,109.56043982505798
576,98.26373648643494
577,187.7802209854126
578,63.67032980918884
579,86.46153807640076
580,93.4725272655487
581,118.92307543754578
582,90.59340476989746
583,139.91208720207214
584,120.90109753608704
585,118.24175667762756
586,99.07692122459412
587,118.43956017494202
588,159.0549440383911
589,118.87911891937256
590,145.8681309223175
591,119.6483507156372
592,136.9670307636261
593,121.23076796531677
594,122.2417573928833
595,130.41758155822754
596,139.8681297302246
597,139.23076844215393
598,92.37362456321716
599,148.63736152648926
600,98.76922941207886
601,129.05494379997253
602,168.1098871231079
603,117.91208624839783
604,167.31867790222168
605,138.1538438796997
606,112.51648259162903
607,103.02197599411011
608,107.97802138328552
609,73.73626399040222
610,119.5494499206543
611,97.12087917327881
612,95.59340739250183
613,109.56043910980225
614,139.01098799705505
615,121.47252774238586
616,159.6703290939331
617,161.2307689189911
618,77.76923024654388
619,141.09889912605286
620,124.01098918914795
621,102.73626291751862
622,92.90109872817993
623,84.69230592250824
624,120.54944896697998
625,129.626371383667
626,130.98900890350342
627,149.91208600997925
628,110.06593441963196
629,98.61538434028625
630,148.83516335487366
631,128.52747130393982
632,108.59340572357178
633,148.28571248054504
634,138.96703147888184
635,109.01098728179932
636,117.29670238494873
637,125.45054721832275
638,93.68131756782532
639,117.45054817199707
640,100.04395532608032
641,119.58241653442383
642,89.59340643882751
643,118.37362623214722
644,78.90109896659851
645,128.72527313232422
646,148.15384340286255
647,117.13186621665955
648,107.38461446762085
649,89.7802186012268
650,38.59340572357178
651,81.54944944381714
652,127.40659308433533
653,149.31868076324463
654,120.30769062042236
655,98.2417573928833
656,105.65933907032013
657,119.56043815612793
658,110.06593418121338
659,149.5604395866394
660,92.3076913356781
661,112.46153855323792
662,111.36263704299927
663,121.62637424468994
664,109.8681321144104
665,157.73626232147217
666,119.64835119247437
667,159.05494379997253
668,138.52747178077698
669,139.97802186012268
670,100.19780230522156
671,158.2857141494751
672,160.08791041374207
673,128.61538219451904
674,168.48351383209229
675,168.395601272583
676,129.16483402252197
677,101.25274634361267
678,102.76923060417175
679,139.73626351356506
680,129.75824069976807
681,150.6813178062439
682,66.68131875991821
683,130.72527408599854
684,131.86813163757324
685,106.2747243642807
686,89.47252631187439
687,61.51648259162903
688,126.21977829933167
689,96.12087869644165
690,42.07692313194275
691,47.76923155784607
692,137.99999952316284
693,100.97802257537842
694,93.69230771064758
695,61.48351740837097
696,118.83516478538513
697,100.68131852149963
698,170.17582416534424
699,150.63736152648926
700,100.08791136741638
701,119.93406462669373
702,129.1428563594818
703,147.07692193984985
704,109.75824046134949
705,100.2197790145874
706,128.21977877616882
707,140.43955969810486
708,111.7142858505249
709,152.1538462638855
710,91.45054936408997
711,131.2087905406952
712,149.86813163757324
713,121.45054960250854
714,102.83516526222229
715,91.9780216217041
716,92.72527408599854
717,111.36263728141785
718,121.78021931648254
719,112.72527432441711
720,92.85714268684387
721,49.12087869644165
722,121.75824165344238
723,112.08791136741638
724,121.16483497619629
725,120.96703243255615
726,140.13186740875244
727,150.4835147857666
728,140.94505405426025
729,121.31868028640747
730,161.6483507156372
731,118.21977925300598
732,110.4175820350647
733,86.26373624801636
734,48.85714364051819
735,103.32967042922974
736,151.12087869644165
737,169.6483507156372
738,111.82417559623718
739,131.84615230560303
740,120.61538290977478
741,120.72527408599854
742,102.02197670936584
743,100.85714173316956
744,101.09890007972717
745,91.29670286178589
746,120.329669713974
747,111.9999988079071
748,110.39560389518738
749,170.32966899871826
750,160.15384459495544
