episode,entropy
0,2.4807483966533956
1,2.4809033503899207
2,2.4803884212787333
3,2.4798767383282003
4,2.4793332540071926
5,2.478645709844736
6,2.4775231801546536
7,2.4763952768765964
8,2.4761398755587063
9,2.4758301698244534
10,2.474790701499352
11,2.474175819983849
12,2.4729504585266113
13,2.4722584027510424
14,2.471965643075796
15,2.4709883469801683
16,2.4701680403489332
17,2.4691536609943094
18,2.4681393733391395
19,2.466473230948815
20,2.4659284628354587
21,2.4650673866271973
22,2.463424279139592
23,2.462609969652616
24,2.461899702365582
25,2.4609760504502516
26,2.4595964505122256
27,2.459157320169302
28,2.4574064291440525
29,2.4564476013183594
30,2.456260167635404
31,2.4552190670600305
32,2.4546789022592397
33,2.4547319962428165
34,2.454225081663865
35,2.453288646844717
36,2.4532766342163086
37,2.453047587321355
38,2.4524891559894266
39,2.4527054016406717
40,2.4524933191446157
41,2.452302180803739
42,2.4508614540100098
43,2.450215137921847
44,2.4500161684476414
45,2.4495180203364444
46,2.449371154491718
47,2.4492206940284142
48,2.448589875147893
49,2.447943008863009
50,2.4480146994957557
51,2.4480936160454383
52,2.4478823221646824
53,2.4478663297799916
54,2.44778088422922
55,2.4472386286808896
56,2.44743536068843
57,2.44736700791579
58,2.446726762331449
59,2.446504996373103
60,2.4459271614368143
61,2.4449394116034875
62,2.4435780231769266
63,2.442157195164607
64,2.4407306634462795
65,2.4395004419180064
66,2.43850669494042
67,2.4376726884108324
68,2.4370123606461744
69,2.436196914085975
70,2.4362735198094296
71,2.4346842765808105
72,2.4342522621154785
73,2.433097105759841
74,2.432113922559298
75,2.430864902643057
76,2.428051783488347
77,2.4279569479135366
78,2.4265296275799093
79,2.4257676968207726
80,2.4238341588240404
81,2.422667778455294
82,2.4210362434387207
83,2.419896969428429
84,2.4183774177844706
85,2.417613854775062
86,2.4167907421405497
87,2.4149368542891283
88,2.4128991090334377
89,2.4120454604809103
90,2.4102450884305515
91,2.4102056943453274
92,2.408271441092858
93,2.4078441032996545
94,2.40660836146428
95,2.405941504698533
96,2.4059124359717736
97,2.405059080857497
98,2.4052266891186056
99,2.405855600650494
100,2.405894316159762
101,2.4046953458052416
102,2.4051802525153527
103,2.40424893452571
104,2.40361343897306
105,2.4041978212503285
106,2.402395413472102
107,2.4009845073406515
108,2.40052081988408
109,2.4021420845618615
110,2.4026158222785363
111,2.4029159362499533
112,2.40267669237577
113,2.403964116023137
114,2.4035377502441406
115,2.4049858313340406
116,2.404466518988976
117,2.405646122418917
118,2.4041122840001035
119,2.40465024801401
120,2.4041945384098935
121,2.403899174470168
122,2.4013602366814246
123,2.4006762137779822
124,2.400457969078651
125,2.402109384536743
126,2.4005851378807654
127,2.4017674922943115
128,2.400619543515719
129,2.398375181051401
130,2.3994080286759596
131,2.3960868395291843
132,2.394951288516705
133,2.3931434888106127
134,2.3936933737534742
135,2.3928225223834696
136,2.394056118451632
137,2.395589590072632
138,2.3966930095966044
139,2.3961317172417274
140,2.398073196411133
141,2.399418665812566
142,2.400370616179246
143,2.4007902512183557
144,2.4009542281811056
145,2.399998903274536
146,2.398651599884033
147,2.3978753640101504
148,2.3978117062495303
149,2.399779191383949
150,2.4009948693788967
151,2.403762597304124
152,2.4055106823260965
153,2.4075471804692197
154,2.408899160531851
155,2.410231645290668
156,2.4105091461768517
157,2.4100800294142504
158,2.411918585117047
159,2.412385573753944
160,2.4126744820521426
161,2.4143646313593936
162,2.4148642283219557
163,2.415679931640625
164,2.4152522637293887
165,2.415537412349994
166,2.4161237203157864
167,2.4154325265150804
168,2.4150199523338904
169,2.4153353984539327
170,2.414725138590886
171,2.4144043005429783
172,2.4132823027097263
173,2.4117869780613828
174,2.4102895810053897
175,2.40974813241225
176,2.4084721345167894
177,2.407431510778574
178,2.406705672924335
179,2.405415204855112
180,2.4042868247398963
181,2.4044510951408973
182,2.4042062209202695
183,2.4029410619002123
184,2.4036509623894324
185,2.404524803161621
186,2.4047610943134012
187,2.4037801852593055
188,2.40367867396428
189,2.40370145210853
190,2.4038453835707445
191,2.4047414706303525
192,2.4039023433412825
193,2.404449756328876
194,2.4062054524054894
195,2.406439029253446
196,2.406786295083853
197,2.4076558626615086
198,2.4089782054607687
199,2.4082224369049072
200,2.407492105777447
201,2.4067568412193885
202,2.4064613489004283
203,2.407416196969839
204,2.405604050709651
205,2.40401554107666
206,2.4030451591198263
207,2.400766427700336
208,2.3987253445845385
209,2.397054543861976
210,2.394224680387057
211,2.3933248703296366
212,2.3916793786562405
213,2.391349333983201
214,2.3936315866617055
215,2.3945395946502686
216,2.39565764940702
217,2.397237154153677
218,2.3990407173450174
219,2.4011039550487814
220,2.402703193517832
221,2.4041915856874905
222,2.4049445665799656
223,2.406437341983502
224,2.4077174296745887
225,2.4084362983703613
226,2.4096488769237814
227,2.4115212513850284
228,2.415047517189613
229,2.4168860728924093
230,2.4187932197864237
231,2.4203996108128476
232,2.422556161880493
233,2.424328473898081
234,2.4256203174591064
235,2.4274016893827
236,2.4289087515610914
237,2.430014206812932
238,2.431344068967379
239,2.4323596404148984
240,2.433700909981361
241,2.4351288905510535
242,2.436795656497662
243,2.4365479946136475
244,2.4387714862823486
245,2.4400520508105936
246,2.440913493816669
247,2.4424819396092343
248,2.444638912494366
249,2.4454544690939097
250,2.4458269522740292
251,2.4460220336914062
252,2.4458799912379336
253,2.4448168644538293
254,2.4444192006037784
255,2.4439580623920145
256,2.4439292504237247
257,2.444882796360896
258,2.4447137209085317
259,2.4458366724161
260,2.4455871215233436
261,2.446163305869469
262,2.4478299776713053
263,2.4459361479832578
264,2.4463175260103664
